FIT: {'loss': [1.0067715644836426], 'accuracy': [0.7151497602462769]}
EVALUATE: {'loss': [0.16738440096378326], 'accuracy': [0.9565587043762207]}
FIT: {'loss': [0.28438127040863037], 'accuracy': [0.9130291938781738]}
EVALUATE: {'loss': [0.06728129088878632], 'accuracy': [0.981722354888916]}
FIT: {'loss': [0.27223142981529236], 'accuracy': [0.9165269732475281]}
EVALUATE: {'loss': [0.08825694024562836], 'accuracy': [0.9790869951248169]}
FIT: {'loss': [0.16661271452903748], 'accuracy': [0.9500109553337097]}
EVALUATE: {'loss': [0.036255739629268646], 'accuracy': [0.9903085827827454]}
FIT: {'loss': [0.12203988432884216], 'accuracy': [0.9624353051185608]}
EVALUATE: {'loss': [0.020808307453989983], 'accuracy': [0.9953243136405945]}
