FIT: {'loss': [2.904463768005371], 'accuracy': [0.28982898592948914]}
EVALUATE: {'loss': [2.43881893157959], 'accuracy': [0.4141104221343994]}
FIT: {'loss': [2.467557668685913], 'accuracy': [0.3807380795478821]}
EVALUATE: {'loss': [2.1351516246795654], 'accuracy': [0.4447852671146393]}
FIT: {'loss': [2.5542542934417725], 'accuracy': [0.3636363744735718]}
EVALUATE: {'loss': [1.8892455101013184], 'accuracy': [0.5368098020553589]}
FIT: {'loss': [2.375182867050171], 'accuracy': [0.3969396948814392]}
EVALUATE: {'loss': [1.8611500263214111], 'accuracy': [0.5429447889328003]}
FIT: {'loss': [2.2258145809173584], 'accuracy': [0.4185418486595154]}
EVALUATE: {'loss': [2.030722141265869], 'accuracy': [0.47239264845848083]}
FIT: {'loss': [2.266824960708618], 'accuracy': [0.4221422076225281]}
EVALUATE: {'loss': [2.021266222000122], 'accuracy': [0.546012282371521]}
