FIT: {'loss': [2.912269115447998], 'accuracy': [0.26744186878204346]}
EVALUATE: {'loss': [2.7430474758148193], 'accuracy': [0.35465115308761597]}
FIT: {'loss': [2.842036247253418], 'accuracy': [0.27574750781059265]}
EVALUATE: {'loss': [2.4610140323638916], 'accuracy': [0.4127906858921051]}
FIT: {'loss': [2.623821973800659], 'accuracy': [0.3538205921649933]}
EVALUATE: {'loss': [2.144416570663452], 'accuracy': [0.47093021869659424]}
FIT: {'loss': [2.5518622398376465], 'accuracy': [0.3372093141078949]}
EVALUATE: {'loss': [2.4399566650390625], 'accuracy': [0.3720930218696594]}
FIT: {'loss': [2.5628960132598877], 'accuracy': [0.3338870406150818]}
EVALUATE: {'loss': [2.2367148399353027], 'accuracy': [0.4767441749572754]}
