FIT: {'loss': [2.98807954788208], 'accuracy': [0.24493242800235748]}
EVALUATE: {'loss': [2.6319077014923096], 'accuracy': [0.42500001192092896]}
FIT: {'loss': [2.313006639480591], 'accuracy': [0.40878379344940186]}
EVALUATE: {'loss': [2.0998950004577637], 'accuracy': [0.484375]}
FIT: {'loss': [2.3120603561401367], 'accuracy': [0.42905405163764954]}
EVALUATE: {'loss': [1.9777923822402954], 'accuracy': [0.515625]}
FIT: {'loss': [2.2751450538635254], 'accuracy': [0.40878379344940186]}
EVALUATE: {'loss': [1.9686349630355835], 'accuracy': [0.5531250238418579]}
FIT: {'loss': [2.2750866413116455], 'accuracy': [0.40202704071998596]}
EVALUATE: {'loss': [2.2023024559020996], 'accuracy': [0.4312500059604645]}
FIT: {'loss': [2.2168455123901367], 'accuracy': [0.4375]}
EVALUATE: {'loss': [2.032054901123047], 'accuracy': [0.4937500059604645]}
