FIT: {'loss': [1.0216048955917358], 'accuracy': [0.7122349143028259]}
EVALUATE: {'loss': [0.16824296116828918], 'accuracy': [0.9649749398231506]}
FIT: {'loss': [0.2819770872592926], 'accuracy': [0.915543258190155]}
EVALUATE: {'loss': [0.059221696108579636], 'accuracy': [0.9852078557014465]}
FIT: {'loss': [0.08361862599849701], 'accuracy': [0.975041925907135]}
EVALUATE: {'loss': [0.014337911270558834], 'accuracy': [0.9963444471359253]}
FIT: {'loss': [0.07080897688865662], 'accuracy': [0.9786125421524048]}
EVALUATE: {'loss': [0.01603228971362114], 'accuracy': [0.9954943656921387]}
FIT: {'loss': [0.07045965641736984], 'accuracy': [0.9796691536903381]}
EVALUATE: {'loss': [0.016420520842075348], 'accuracy': [0.9953243136405945]}
FIT: {'loss': [0.05836913734674454], 'accuracy': [0.9830940961837769]}
EVALUATE: {'loss': [0.013916157186031342], 'accuracy': [0.9966844916343689]}
FIT: {'loss': [0.057818152010440826], 'accuracy': [0.9822196364402771]}
EVALUATE: {'loss': [0.011252566240727901], 'accuracy': [0.9968545436859131]}
