FIT: {'loss': [1.0057951211929321], 'accuracy': [0.7178459763526917]}
EVALUATE: {'loss': [0.15176096558570862], 'accuracy': [0.9590240716934204]}
FIT: {'loss': [0.2768254578113556], 'accuracy': [0.9163812398910522]}
EVALUATE: {'loss': [0.07470900565385818], 'accuracy': [0.9822324514389038]}
FIT: {'loss': [0.2173423022031784], 'accuracy': [0.9345259666442871]}
EVALUATE: {'loss': [0.04658329859375954], 'accuracy': [0.9879282712936401]}
FIT: {'loss': [0.14308303594589233], 'accuracy': [0.9589740037918091]}
EVALUATE: {'loss': [0.027836939319968224], 'accuracy': [0.9937940835952759]}
FIT: {'loss': [0.09395226836204529], 'accuracy': [0.9729651212692261]}
EVALUATE: {'loss': [0.015234957449138165], 'accuracy': [0.9962594509124756]}
FIT: {'loss': [0.07036768645048141], 'accuracy': [0.9791955351829529]}
EVALUATE: {'loss': [0.020711462944746017], 'accuracy': [0.9944741725921631]}
FIT: {'loss': [0.06479395925998688], 'accuracy': [0.9806165099143982]}
EVALUATE: {'loss': [0.01176901813596487], 'accuracy': [0.9965994954109192]}
