FIT: {'loss': [1.0133790969848633], 'accuracy': [0.7139474153518677]}
EVALUATE: {'loss': [0.14606717228889465], 'accuracy': [0.9657400250434875]}
FIT: {'loss': [0.10283508896827698], 'accuracy': [0.969831645488739]}
EVALUATE: {'loss': [0.020842164754867554], 'accuracy': [0.9948142766952515]}
FIT: {'loss': [0.08615125715732574], 'accuracy': [0.9738759994506836]}
EVALUATE: {'loss': [0.01472959853708744], 'accuracy': [0.9968545436859131]}
FIT: {'loss': [0.0749550312757492], 'accuracy': [0.9775923490524292]}
EVALUATE: {'loss': [0.030158882960677147], 'accuracy': [0.9921788573265076]}
FIT: {'loss': [0.06401761621236801], 'accuracy': [0.9817459583282471]}
EVALUATE: {'loss': [0.012412142008543015], 'accuracy': [0.9967695474624634]}
FIT: {'loss': [0.0638686791062355], 'accuracy': [0.9809079766273499]}
EVALUATE: {'loss': [0.007547549903392792], 'accuracy': [0.9977046847343445]}
FIT: {'loss': [0.05644778534770012], 'accuracy': [0.9834219813346863]}
EVALUATE: {'loss': [0.01248723454773426], 'accuracy': [0.9968545436859131]}
