SENT | MsgID: 5069 | Time: 21635.076491
SENT | MsgID: 5102 | Time: 21635.176491
REC | From: 1 | MsgID: 5079 | Time: 21635.230362
SENT | MsgID: 5130 | Time: 21635.276491
REC | From: 7 | MsgID: 5080 | Time: 21635.373606
SENT | MsgID: 5158 | Time: 21635.376491
SENT | MsgID: 5186 | Time: 21635.476491
SENT | MsgID: 5214 | Time: 21635.576491
SENT | MsgID: 5242 | Time: 21635.676491
SENT | MsgID: 5270 | Time: 21635.776491
SENT | MsgID: 5298 | Time: 21635.876491
SENT | MsgID: 5326 | Time: 21635.976491
SENT | MsgID: 5355 | Time: 21636.076491
SENT | MsgID: 5389 | Time: 21636.176491
REC | From: 1 | MsgID: 5364 | Time: 21636.230362
SENT | MsgID: 5418 | Time: 21636.276491
REC | From: 7 | MsgID: 5367 | Time: 21636.373601
SENT | MsgID: 5447 | Time: 21636.376491
SENT | MsgID: 5476 | Time: 21636.476491
SENT | MsgID: 5505 | Time: 21636.576491
SENT | MsgID: 5534 | Time: 21636.676491
SENT | MsgID: 5563 | Time: 21636.776491
SENT | MsgID: 5592 | Time: 21636.876491
SENT | MsgID: 5621 | Time: 21636.976491
SENT | MsgID: 5651 | Time: 21637.076491
SENT | MsgID: 5686 | Time: 21637.176491
REC | From: 1 | MsgID: 5661 | Time: 21637.230362
SENT | MsgID: 5716 | Time: 21637.276491
REC | From: 7 | MsgID: 5662 | Time: 21637.373600
SENT | MsgID: 5746 | Time: 21637.376491
SENT | MsgID: 5776 | Time: 21637.476491
SENT | MsgID: 5806 | Time: 21637.576491
SENT | MsgID: 5836 | Time: 21637.676491
SENT | MsgID: 5866 | Time: 21637.776491
SENT | MsgID: 5896 | Time: 21637.876491
SENT | MsgID: 5926 | Time: 21637.976491
SENT | MsgID: 5957 | Time: 21638.076491
SENT | MsgID: 5995 | Time: 21638.176491
SENT | MsgID: 6027 | Time: 21638.276491
REC | From: 8 | MsgID: 5968 | Time: 21638.307018
SENT | MsgID: 6059 | Time: 21638.376491
SENT | MsgID: 6091 | Time: 21638.476491
SENT | MsgID: 6123 | Time: 21638.576491
SENT | MsgID: 6155 | Time: 21638.676491
SENT | MsgID: 6187 | Time: 21638.776491
SENT | MsgID: 6219 | Time: 21638.876491
SENT | MsgID: 6251 | Time: 21638.976491
SENT | MsgID: 6283 | Time: 21639.076491
SENT | MsgID: 6322 | Time: 21639.176491
SENT | MsgID: 6354 | Time: 21639.276491
REC | From: 8 | MsgID: 6294 | Time: 21639.307016
SENT | MsgID: 6386 | Time: 21639.376491
SENT | MsgID: 6418 | Time: 21639.476491
SENT | MsgID: 6450 | Time: 21639.576491
SENT | MsgID: 6482 | Time: 21639.676491
SENT | MsgID: 6514 | Time: 21639.776491
SENT | MsgID: 6546 | Time: 21639.876491
SENT | MsgID: 6578 | Time: 21639.976491
SENT | MsgID: 6610 | Time: 21640.076491
SENT | MsgID: 6648 | Time: 21640.176491
SENT | MsgID: 6680 | Time: 21640.276491
SENT | MsgID: 6712 | Time: 21640.376491
SENT | MsgID: 6744 | Time: 21640.476491
SENT | MsgID: 6776 | Time: 21640.576491
SENT | MsgID: 6808 | Time: 21640.676491
SENT | MsgID: 6840 | Time: 21640.776491
SENT | MsgID: 6872 | Time: 21640.876491
SENT | MsgID: 6904 | Time: 21640.976491
SENT | MsgID: 6936 | Time: 21641.076491
SENT | MsgID: 6971 | Time: 21641.176491
SENT | MsgID: 7003 | Time: 21641.276491
REC | From: 11 | MsgID: 6946 | Time: 21641.304208
SENT | MsgID: 7035 | Time: 21641.376491
SENT | MsgID: 7067 | Time: 21641.476491
SENT | MsgID: 7099 | Time: 21641.576491
SENT | MsgID: 7131 | Time: 21641.676491
SENT | MsgID: 7163 | Time: 21641.776491
SENT | MsgID: 7195 | Time: 21641.876491
SENT | MsgID: 7227 | Time: 21641.976491
SENT | MsgID: 7259 | Time: 21642.076491
SENT | MsgID: 7297 | Time: 21642.176491
SENT | MsgID: 7329 | Time: 21642.276491
SENT | MsgID: 7361 | Time: 21642.376491
SENT | MsgID: 7393 | Time: 21642.476491
SENT | MsgID: 7425 | Time: 21642.576491
SENT | MsgID: 7457 | Time: 21642.676491
SENT | MsgID: 7489 | Time: 21642.776491
SENT | MsgID: 7521 | Time: 21642.876491
SENT | MsgID: 7553 | Time: 21642.976491
SENT | MsgID: 7585 | Time: 21643.076491
SENT | MsgID: 7621 | Time: 21643.176491
SENT | MsgID: 7653 | Time: 21643.276491
SENT | MsgID: 7685 | Time: 21643.376491
SENT | MsgID: 7717 | Time: 21643.476491
SENT | MsgID: 7749 | Time: 21643.576491
SENT | MsgID: 7781 | Time: 21643.676491
SENT | MsgID: 7813 | Time: 21643.776491
SENT | MsgID: 7845 | Time: 21643.876491
SENT | MsgID: 7877 | Time: 21643.976491
SENT | MsgID: 7910 | Time: 21644.076491
SENT | MsgID: 7947 | Time: 21644.176491
REC | From: 23 | MsgID: 7920 | Time: 21644.188186
SENT | MsgID: 7980 | Time: 21644.276491
SENT | MsgID: 8013 | Time: 21644.376491
SENT | MsgID: 8046 | Time: 21644.476491
SENT | MsgID: 8079 | Time: 21644.576491
SENT | MsgID: 8112 | Time: 21644.676491
SENT | MsgID: 8145 | Time: 21644.776491
SENT | MsgID: 8178 | Time: 21644.876491
SENT | MsgID: 8211 | Time: 21644.976491
SENT | MsgID: 8244 | Time: 21645.076491
SENT | MsgID: 8280 | Time: 21645.176491
SENT | MsgID: 8313 | Time: 21645.276491
SENT | MsgID: 8346 | Time: 21645.376491
SENT | MsgID: 8379 | Time: 21645.476491
SENT | MsgID: 8412 | Time: 21645.576491
SENT | MsgID: 8445 | Time: 21645.676491
SENT | MsgID: 8478 | Time: 21645.776491
SENT | MsgID: 8511 | Time: 21645.876491
SENT | MsgID: 8544 | Time: 21645.976491
SENT | MsgID: 8578 | Time: 21646.076491
SENT | MsgID: 8617 | Time: 21646.176491
SENT | MsgID: 8651 | Time: 21646.276491
SENT | MsgID: 8685 | Time: 21646.376491
SENT | MsgID: 8719 | Time: 21646.476491
SENT | MsgID: 8753 | Time: 21646.576491
SENT | MsgID: 8787 | Time: 21646.676491
SENT | MsgID: 8821 | Time: 21646.776491
SENT | MsgID: 8855 | Time: 21646.876491
SENT | MsgID: 8889 | Time: 21646.976491
SENT | MsgID: 8923 | Time: 21647.076491
SENT | MsgID: 8960 | Time: 21647.176491
SENT | MsgID: 8994 | Time: 21647.276491
REC | From: 11 | MsgID: 8933 | Time: 21647.304209
SENT | MsgID: 9028 | Time: 21647.376491
SENT | MsgID: 9062 | Time: 21647.476491
SENT | MsgID: 9096 | Time: 21647.576491
SENT | MsgID: 9130 | Time: 21647.676491
SENT | MsgID: 9164 | Time: 21647.776491
SENT | MsgID: 9198 | Time: 21647.876491
SENT | MsgID: 9232 | Time: 21647.976491
SENT | MsgID: 9266 | Time: 21648.076491
SENT | MsgID: 9304 | Time: 21648.176491
SENT | MsgID: 9338 | Time: 21648.276491
REC | From: 11 | MsgID: 9275 | Time: 21648.304202
SENT | MsgID: 9372 | Time: 21648.376491
SENT | MsgID: 9406 | Time: 21648.476491
SENT | MsgID: 9440 | Time: 21648.576491
SENT | MsgID: 9474 | Time: 21648.676491
SENT | MsgID: 9508 | Time: 21648.776491
SENT | MsgID: 9542 | Time: 21648.876491
SENT | MsgID: 9576 | Time: 21648.976491
SENT | MsgID: 9611 | Time: 21649.076491
SENT | MsgID: 9650 | Time: 21649.176491
SENT | MsgID: 9685 | Time: 21649.276491
SENT | MsgID: 9720 | Time: 21649.376491
SENT | MsgID: 9755 | Time: 21649.476491
SENT | MsgID: 9790 | Time: 21649.576491
SENT | MsgID: 9825 | Time: 21649.676491
SENT | MsgID: 9860 | Time: 21649.776491
SENT | MsgID: 9895 | Time: 21649.876491
SENT | MsgID: 9930 | Time: 21649.976491
SENT | MsgID: 9965 | Time: 21650.076491
SENT | MsgID: 10006 | Time: 21650.176491
SENT | MsgID: 10042 | Time: 21650.276491
SENT | MsgID: 10078 | Time: 21650.376491
SENT | MsgID: 10114 | Time: 21650.476491
SENT | MsgID: 10150 | Time: 21650.576491
SENT | MsgID: 10186 | Time: 21650.676491
SENT | MsgID: 10222 | Time: 21650.776491
SENT | MsgID: 10258 | Time: 21650.876491
SENT | MsgID: 10294 | Time: 21650.976491
SENT | MsgID: 10330 | Time: 21651.076491
SENT | MsgID: 10369 | Time: 21651.176491
SENT | MsgID: 10405 | Time: 21651.276491
REC | From: 11 | MsgID: 10340 | Time: 21651.304210
