SENT | MsgID: 20818 | Time: 21676.049059
SENT | MsgID: 20871 | Time: 21676.149059
SENT | MsgID: 20921 | Time: 21676.249059
REC | From: 11 | MsgID: 20845 | Time: 21676.304210
SENT | MsgID: 20971 | Time: 21676.349059
SENT | MsgID: 21021 | Time: 21676.449059
SENT | MsgID: 21071 | Time: 21676.549059
SENT | MsgID: 21121 | Time: 21676.649059
SENT | MsgID: 21171 | Time: 21676.749059
SENT | MsgID: 21221 | Time: 21676.849059
SENT | MsgID: 21271 | Time: 21676.949059
SENT | MsgID: 21321 | Time: 21677.049059
SENT | MsgID: 21375 | Time: 21677.149059
REC | From: 23 | MsgID: 21346 | Time: 21677.188190
SENT | MsgID: 21425 | Time: 21677.249059
SENT | MsgID: 21475 | Time: 21677.349059
SENT | MsgID: 21525 | Time: 21677.449059
SENT | MsgID: 21575 | Time: 21677.549059
SENT | MsgID: 21625 | Time: 21677.649059
SENT | MsgID: 21675 | Time: 21677.749059
SENT | MsgID: 21725 | Time: 21677.849059
SENT | MsgID: 21775 | Time: 21677.949059
SENT | MsgID: 21825 | Time: 21678.049059
SENT | MsgID: 21879 | Time: 21678.149059
SENT | MsgID: 21929 | Time: 21678.249059
SENT | MsgID: 21979 | Time: 21678.349059
SENT | MsgID: 22029 | Time: 21678.449059
SENT | MsgID: 22079 | Time: 21678.549059
SENT | MsgID: 22129 | Time: 21678.649059
SENT | MsgID: 22179 | Time: 21678.749059
SENT | MsgID: 22229 | Time: 21678.849059
SENT | MsgID: 22279 | Time: 21678.949059
SENT | MsgID: 22329 | Time: 21679.049059
SENT | MsgID: 22388 | Time: 21679.149059
SENT | MsgID: 22438 | Time: 21679.249059
REC | From: 8 | MsgID: 22358 | Time: 21679.307020
SENT | MsgID: 22488 | Time: 21679.349059
SENT | MsgID: 22538 | Time: 21679.449059
SENT | MsgID: 22588 | Time: 21679.549059
SENT | MsgID: 22638 | Time: 21679.649059
SENT | MsgID: 22688 | Time: 21679.749059
SENT | MsgID: 22738 | Time: 21679.849059
SENT | MsgID: 22788 | Time: 21679.949059
SENT | MsgID: 22838 | Time: 21680.049059
SENT | MsgID: 22896 | Time: 21680.149059
SENT | MsgID: 22947 | Time: 21680.249059
REC | From: 8 | MsgID: 22867 | Time: 21680.307025
SENT | MsgID: 22998 | Time: 21680.349059
SENT | MsgID: 23049 | Time: 21680.449059
SENT | MsgID: 23100 | Time: 21680.549059
SENT | MsgID: 23151 | Time: 21680.649059
SENT | MsgID: 23202 | Time: 21680.749059
SENT | MsgID: 23253 | Time: 21680.849059
SENT | MsgID: 23304 | Time: 21680.949059
SENT | MsgID: 23355 | Time: 21681.049059
SENT | MsgID: 23413 | Time: 21681.149059
SENT | MsgID: 23464 | Time: 21681.249059
REC | From: 11 | MsgID: 23386 | Time: 21681.304213
SENT | MsgID: 23515 | Time: 21681.349059
SENT | MsgID: 23566 | Time: 21681.449059
SENT | MsgID: 23617 | Time: 21681.549059
SENT | MsgID: 23668 | Time: 21681.649059
SENT | MsgID: 23719 | Time: 21681.749059
SENT | MsgID: 23770 | Time: 21681.849059
SENT | MsgID: 23821 | Time: 21681.949059
SENT | MsgID: 23873 | Time: 21682.049059
SENT | MsgID: 23931 | Time: 21682.149059
SENT | MsgID: 23983 | Time: 21682.249059
SENT | MsgID: 24035 | Time: 21682.349059
SENT | MsgID: 24087 | Time: 21682.449059
SENT | MsgID: 24139 | Time: 21682.549059
SENT | MsgID: 24191 | Time: 21682.649059
SENT | MsgID: 24243 | Time: 21682.749059
SENT | MsgID: 24295 | Time: 21682.849059
SENT | MsgID: 24347 | Time: 21682.949059
SENT | MsgID: 24399 | Time: 21683.049059
SENT | MsgID: 24454 | Time: 21683.149059
SENT | MsgID: 24506 | Time: 21683.249059
SENT | MsgID: 24558 | Time: 21683.349059
