FIT: {'loss': [2.995363235473633], 'accuracy': [0.22238586843013763]}
EVALUATE: {'loss': [2.682227849960327], 'accuracy': [0.3333333432674408]}
FIT: {'loss': [2.5664520263671875], 'accuracy': [0.35640648007392883]}
EVALUATE: {'loss': [2.170233726501465], 'accuracy': [0.47101449966430664]}
FIT: {'loss': [2.511557102203369], 'accuracy': [0.4064801037311554]}
EVALUATE: {'loss': [2.508173704147339], 'accuracy': [0.3840579688549042]}
FIT: {'loss': [2.465146064758301], 'accuracy': [0.3799705505371094]}
EVALUATE: {'loss': [2.0728397369384766], 'accuracy': [0.5]}
FIT: {'loss': [2.591850519180298], 'accuracy': [0.3298968970775604]}
EVALUATE: {'loss': [2.3672852516174316], 'accuracy': [0.4275362193584442]}
FIT: {'loss': [2.560999631881714], 'accuracy': [0.34462445974349976]}
EVALUATE: {'loss': [2.2553791999816895], 'accuracy': [0.4202898442745209]}
FIT: {'loss': [2.5650134086608887], 'accuracy': [0.32253313064575195]}
EVALUATE: {'loss': [2.097252607345581], 'accuracy': [0.52173912525177]}
