FIT: {'loss': [2.9949543476104736], 'accuracy': [0.24645891785621643]}
EVALUATE: {'loss': [2.9134678840637207], 'accuracy': [0.24731183052062988]}
FIT: {'loss': [2.6520822048187256], 'accuracy': [0.32011330127716064]}
EVALUATE: {'loss': [2.500627040863037], 'accuracy': [0.31182795763015747]}
FIT: {'loss': [2.753385543823242], 'accuracy': [0.3116147220134735]}
EVALUATE: {'loss': [2.4107584953308105], 'accuracy': [0.3870967626571655]}
FIT: {'loss': [2.5064518451690674], 'accuracy': [0.39093485474586487]}
EVALUATE: {'loss': [2.44527530670166], 'accuracy': [0.44086021184921265]}
FIT: {'loss': [2.6990630626678467], 'accuracy': [0.3342776298522949]}
EVALUATE: {'loss': [2.3538153171539307], 'accuracy': [0.34408602118492126]}
FIT: {'loss': [2.687453031539917], 'accuracy': [0.33144477009773254]}
EVALUATE: {'loss': [2.211779832839966], 'accuracy': [0.47311827540397644]}
