FIT: {'loss': [2.983591079711914], 'accuracy': [0.23875802755355835]}
EVALUATE: {'loss': [2.628235101699829], 'accuracy': [0.37383177876472473]}
FIT: {'loss': [2.5381126403808594], 'accuracy': [0.3436830937862396]}
EVALUATE: {'loss': [1.9878531694412231], 'accuracy': [0.49065420031547546]}
FIT: {'loss': [2.521918296813965], 'accuracy': [0.3704496920108795]}
EVALUATE: {'loss': [2.0832481384277344], 'accuracy': [0.49065420031547546]}
FIT: {'loss': [2.582624912261963], 'accuracy': [0.3501070737838745]}
EVALUATE: {'loss': [2.024325132369995], 'accuracy': [0.4579439163208008]}
FIT: {'loss': [2.6364994049072266], 'accuracy': [0.33083510398864746]}
EVALUATE: {'loss': [1.9513170719146729], 'accuracy': [0.514018714427948]}
FIT: {'loss': [2.4366190433502197], 'accuracy': [0.36188435554504395]}
EVALUATE: {'loss': [2.11500883102417], 'accuracy': [0.420560747385025]}
FIT: {'loss': [2.4029715061187744], 'accuracy': [0.37366166710853577]}
EVALUATE: {'loss': [1.9829998016357422], 'accuracy': [0.46261683106422424]}
FIT: {'loss': [2.5887160301208496], 'accuracy': [0.3501070737838745]}
EVALUATE: {'loss': [2.058579206466675], 'accuracy': [0.47663551568984985]}
