Tipo: ENVIO | Node: RSU_100000 | MsgID: 6005 | Tempo: 21608.1
Tipo: RECEBIMENTO | Node: 6 | MsgID: 6239 | Tempo: 21608.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 7541 | Tempo: 21609.1
Tipo: RECEBIMENTO | Node: 6 | MsgID: 7802 | Tempo: 21609.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 9331 | Tempo: 21610.1
Tipo: RECEBIMENTO | Node: 6 | MsgID: 9613 | Tempo: 21610.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 11498 | Tempo: 21611.1
Tipo: RECEBIMENTO | Node: 6 | MsgID: 11781 | Tempo: 21611.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 13715 | Tempo: 21612.1
Tipo: RECEBIMENTO | Node: 6 | MsgID: 13997 | Tempo: 21612.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 15916 | Tempo: 21613.1
Tipo: RECEBIMENTO | Node: 6 | MsgID: 16218 | Tempo: 21613.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 18356 | Tempo: 21614.1
Tipo: RECEBIMENTO | Node: 6 | MsgID: 18696 | Tempo: 21614.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 21087 | Tempo: 21615.1
Tipo: RECEBIMENTO | Node: 6 | MsgID: 21425 | Tempo: 21615.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 23907 | Tempo: 21616.1
Tipo: RECEBIMENTO | Node: 6 | MsgID: 24317 | Tempo: 21616.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 27810 | Tempo: 21617.1
Tipo: RECEBIMENTO | Node: 13 | MsgID: 28410 | Tempo: 21617.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 32445 | Tempo: 21618.1
Tipo: RECEBIMENTO | Node: 13 | MsgID: 33115 | Tempo: 21618.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 37400 | Tempo: 21619.1
Tipo: RECEBIMENTO | Node: 6 | MsgID: 37978 | Tempo: 21619.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 43034 | Tempo: 21620.1
Tipo: RECEBIMENTO | Node: 6 | MsgID: 43642 | Tempo: 21620.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 48940 | Tempo: 21621.1
Tipo: RECEBIMENTO | Node: 6 | MsgID: 49566 | Tempo: 21621.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 54991 | Tempo: 21622.1
