Tipo: ENVIO | Node: RSU_100005 | MsgID: 32444 | Tempo: 21618.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 37399 | Tempo: 21619.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 43033 | Tempo: 21620.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 48939 | Tempo: 21621.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 54990 | Tempo: 21622.1
Tipo: RECEBIMENTO | Node: 19 | MsgID: 55643 | Tempo: 21622.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 61314 | Tempo: 21623.1
Tipo: RECEBIMENTO | Node: 18 | MsgID: 64001 | Tempo: 21623.5
Tipo: ENVIO | Node: RSU_100005 | MsgID: 68018 | Tempo: 21624.1
Tipo: RECEBIMENTO | Node: 18 | MsgID: 70619 | Tempo: 21624.5
Tipo: ENVIO | Node: RSU_100005 | MsgID: 74636 | Tempo: 21625.1
Tipo: RECEBIMENTO | Node: 19 | MsgID: 75327 | Tempo: 21625.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 81328 | Tempo: 21626.1
Tipo: RECEBIMENTO | Node: 19 | MsgID: 82018 | Tempo: 21626.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 88010 | Tempo: 21627.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 94661 | Tempo: 21628.1
Tipo: RECEBIMENTO | Node: 18 | MsgID: 97295 | Tempo: 21628.5
Tipo: ENVIO | Node: RSU_100005 | MsgID: 101371 | Tempo: 21629.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 108580 | Tempo: 21630.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 116567 | Tempo: 21631.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 124979 | Tempo: 21632.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 133710 | Tempo: 21633.1
Tipo: RECEBIMENTO | Node: 19 | MsgID: 134614 | Tempo: 21633.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 142572 | Tempo: 21634.1
Tipo: RECEBIMENTO | Node: 18 | MsgID: 146075 | Tempo: 21634.5
Tipo: ENVIO | Node: RSU_100005 | MsgID: 151670 | Tempo: 21635.1
Tipo: RECEBIMENTO | Node: 19 | MsgID: 152642 | Tempo: 21635.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 161664 | Tempo: 21636.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 171913 | Tempo: 21637.1
Tipo: RECEBIMENTO | Node: 19 | MsgID: 172986 | Tempo: 21637.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 183102 | Tempo: 21638.1
Tipo: RECEBIMENTO | Node: 18 | MsgID: 187769 | Tempo: 21638.5
Tipo: ENVIO | Node: RSU_100005 | MsgID: 195196 | Tempo: 21639.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 207257 | Tempo: 21640.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 219280 | Tempo: 21641.1
Tipo: RECEBIMENTO | Node: 22 | MsgID: 221660 | Tempo: 21641.3
Tipo: ENVIO | Node: RSU_100005 | MsgID: 231392 | Tempo: 21642.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 243453 | Tempo: 21643.1
Tipo: RECEBIMENTO | Node: 22 | MsgID: 245809 | Tempo: 21643.3
Tipo: ENVIO | Node: RSU_100005 | MsgID: 255543 | Tempo: 21644.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 267839 | Tempo: 21645.1
Tipo: RECEBIMENTO | Node: 19 | MsgID: 268993 | Tempo: 21645.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 280271 | Tempo: 21646.1
Tipo: RECEBIMENTO | Node: 22 | MsgID: 282708 | Tempo: 21646.3
Tipo: ENVIO | Node: RSU_100005 | MsgID: 292938 | Tempo: 21647.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 305579 | Tempo: 21648.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 318246 | Tempo: 21649.1
Tipo: RECEBIMENTO | Node: 18 | MsgID: 323418 | Tempo: 21649.5
Tipo: ENVIO | Node: RSU_100005 | MsgID: 331644 | Tempo: 21650.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 345464 | Tempo: 21651.1
Tipo: RECEBIMENTO | Node: 19 | MsgID: 346773 | Tempo: 21651.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 359644 | Tempo: 21652.1
Tipo: RECEBIMENTO | Node: 22 | MsgID: 362662 | Tempo: 21652.3
Tipo: ENVIO | Node: RSU_100005 | MsgID: 374789 | Tempo: 21653.1
Tipo: RECEBIMENTO | Node: 18 | MsgID: 380645 | Tempo: 21653.5
Tipo: ENVIO | Node: RSU_100005 | MsgID: 389873 | Tempo: 21654.1
Tipo: RECEBIMENTO | Node: 18 | MsgID: 395704 | Tempo: 21654.5
Tipo: ENVIO | Node: RSU_100005 | MsgID: 404932 | Tempo: 21655.1
Tipo: RECEBIMENTO | Node: 19 | MsgID: 406324 | Tempo: 21655.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 419999 | Tempo: 21656.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 435061 | Tempo: 21657.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 450568 | Tempo: 21658.1
Tipo: RECEBIMENTO | Node: 22 | MsgID: 453614 | Tempo: 21658.3
Tipo: ENVIO | Node: RSU_100005 | MsgID: 466149 | Tempo: 21659.1
Tipo: RECEBIMENTO | Node: 22 | MsgID: 469314 | Tempo: 21659.3
Tipo: ENVIO | Node: RSU_100005 | MsgID: 482048 | Tempo: 21660.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 498007 | Tempo: 21661.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 513959 | Tempo: 21662.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 530512 | Tempo: 21663.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 547812 | Tempo: 21664.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 565173 | Tempo: 21665.1
Tipo: RECEBIMENTO | Node: 22 | MsgID: 568807 | Tempo: 21665.3
Tipo: ENVIO | Node: RSU_100005 | MsgID: 583310 | Tempo: 21666.1
Tipo: RECEBIMENTO | Node: 18 | MsgID: 590332 | Tempo: 21666.5
Tipo: ENVIO | Node: RSU_100005 | MsgID: 601585 | Tempo: 21667.1
Tipo: RECEBIMENTO | Node: 22 | MsgID: 605422 | Tempo: 21667.3
Tipo: ENVIO | Node: RSU_100005 | MsgID: 621063 | Tempo: 21668.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 641951 | Tempo: 21669.1
Tipo: RECEBIMENTO | Node: 22 | MsgID: 646349 | Tempo: 21669.3
Tipo: ENVIO | Node: RSU_100005 | MsgID: 663790 | Tempo: 21670.1
Tipo: RECEBIMENTO | Node: 19 | MsgID: 665735 | Tempo: 21670.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 685992 | Tempo: 21671.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 708083 | Tempo: 21672.1
Tipo: RECEBIMENTO | Node: 19 | MsgID: 710028 | Tempo: 21672.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 730427 | Tempo: 21673.1
Tipo: RECEBIMENTO | Node: 18 | MsgID: 739343 | Tempo: 21673.5
Tipo: ENVIO | Node: RSU_100005 | MsgID: 753672 | Tempo: 21674.1
Tipo: RECEBIMENTO | Node: 22 | MsgID: 758458 | Tempo: 21674.3
Tipo: ENVIO | Node: RSU_100005 | MsgID: 778041 | Tempo: 21675.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 802998 | Tempo: 21676.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 829078 | Tempo: 21677.1
Tipo: RECEBIMENTO | Node: 22 | MsgID: 834163 | Tempo: 21677.3
Tipo: ENVIO | Node: RSU_100005 | MsgID: 855181 | Tempo: 21678.1
Tipo: RECEBIMENTO | Node: 19 | MsgID: 857391 | Tempo: 21678.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 881352 | Tempo: 21679.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 907443 | Tempo: 21680.1
Tipo: RECEBIMENTO | Node: 18 | MsgID: 917695 | Tempo: 21680.5
Tipo: ENVIO | Node: RSU_100005 | MsgID: 934371 | Tempo: 21681.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 961418 | Tempo: 21682.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 989136 | Tempo: 21683.1
Tipo: RECEBIMENTO | Node: 18 | MsgID: 999765 | Tempo: 21683.5
Tipo: ENVIO | Node: RSU_100005 | MsgID: 1017161 | Tempo: 21684.1
