Tipo: ENVIO | Node: RSU_100001 | MsgID: 189 | Tempo: 21601.1
Tipo: ENVIO | Node: RSU_100001 | MsgID: 433 | Tempo: 21602.1
Tipo: ENVIO | Node: RSU_100001 | MsgID: 903 | Tempo: 21603.1
Tipo: ENVIO | Node: RSU_100001 | MsgID: 1553 | Tempo: 21604.1
Tipo: ENVIO | Node: RSU_100001 | MsgID: 2354 | Tempo: 21605.1
Tipo: ENVIO | Node: RSU_100001 | MsgID: 3258 | Tempo: 21606.1
Tipo: ENVIO | Node: RSU_100001 | MsgID: 4622 | Tempo: 21607.1
Tipo: ENVIO | Node: RSU_100001 | MsgID: 6011 | Tempo: 21608.1
Tipo: ENVIO | Node: RSU_100001 | MsgID: 7547 | Tempo: 21609.1
Tipo: ENVIO | Node: RSU_100001 | MsgID: 9337 | Tempo: 21610.1
Tipo: ENVIO | Node: RSU_100001 | MsgID: 11504 | Tempo: 21611.1
Tipo: RECEBIMENTO | Node: 7 | MsgID: 12044 | Tempo: 21611.3
Tipo: ENVIO | Node: RSU_100001 | MsgID: 13721 | Tempo: 21612.1
Tipo: ENVIO | Node: RSU_100001 | MsgID: 15922 | Tempo: 21613.1
Tipo: RECEBIMENTO | Node: 8 | MsgID: 16356 | Tempo: 21613.2
Tipo: ENVIO | Node: RSU_100001 | MsgID: 18362 | Tempo: 21614.1
Tipo: RECEBIMENTO | Node: 8 | MsgID: 18867 | Tempo: 21614.2
Tipo: ENVIO | Node: RSU_100001 | MsgID: 21093 | Tempo: 21615.1
Tipo: ENVIO | Node: RSU_100001 | MsgID: 23913 | Tempo: 21616.1
Tipo: ENVIO | Node: RSU_100001 | MsgID: 27816 | Tempo: 21617.1
Tipo: RECEBIMENTO | Node: 8 | MsgID: 28565 | Tempo: 21617.2
Tipo: ENVIO | Node: RSU_100001 | MsgID: 32451 | Tempo: 21618.1
Tipo: RECEBIMENTO | Node: 12 | MsgID: 33070 | Tempo: 21618.2
Tipo: ENVIO | Node: RSU_100001 | MsgID: 37406 | Tempo: 21619.1
Tipo: RECEBIMENTO | Node: 8 | MsgID: 38322 | Tempo: 21619.2
Tipo: ENVIO | Node: RSU_100001 | MsgID: 43040 | Tempo: 21620.1
Tipo: RECEBIMENTO | Node: 8 | MsgID: 43959 | Tempo: 21620.2
Tipo: ENVIO | Node: RSU_100001 | MsgID: 48946 | Tempo: 21621.1
Tipo: RECEBIMENTO | Node: 8 | MsgID: 49896 | Tempo: 21621.2
Tipo: ENVIO | Node: RSU_100001 | MsgID: 54997 | Tempo: 21622.1
Tipo: RECEBIMENTO | Node: 8 | MsgID: 55998 | Tempo: 21622.2
