Tipo: ENVIO | Node: RSU_100005 | MsgID: 32606 | Tempo: 21618.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 37584 | Tempo: 21619.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 43212 | Tempo: 21620.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 49064 | Tempo: 21621.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 55107 | Tempo: 21622.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 61344 | Tempo: 21623.1
Tipo: RECEBIMENTO | Node: 18 | MsgID: 63347 | Tempo: 21623.4
Tipo: ENVIO | Node: RSU_100005 | MsgID: 68000 | Tempo: 21624.1
Tipo: RECEBIMENTO | Node: 18 | MsgID: 70003 | Tempo: 21624.4
Tipo: ENVIO | Node: RSU_100005 | MsgID: 74656 | Tempo: 21625.1
Tipo: RECEBIMENTO | Node: 19 | MsgID: 75298 | Tempo: 21625.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 81389 | Tempo: 21626.1
Tipo: RECEBIMENTO | Node: 18 | MsgID: 83415 | Tempo: 21626.4
Tipo: ENVIO | Node: RSU_100005 | MsgID: 88068 | Tempo: 21627.1
Tipo: RECEBIMENTO | Node: 18 | MsgID: 90033 | Tempo: 21627.4
Tipo: ENVIO | Node: RSU_100005 | MsgID: 94686 | Tempo: 21628.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 101424 | Tempo: 21629.1
Tipo: RECEBIMENTO | Node: 18 | MsgID: 103589 | Tempo: 21629.4
Tipo: ENVIO | Node: RSU_100005 | MsgID: 108666 | Tempo: 21630.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 116686 | Tempo: 21631.1
Tipo: RECEBIMENTO | Node: 18 | MsgID: 119208 | Tempo: 21631.4
Tipo: ENVIO | Node: RSU_100005 | MsgID: 125136 | Tempo: 21632.1
Tipo: RECEBIMENTO | Node: 18 | MsgID: 127795 | Tempo: 21632.4
Tipo: ENVIO | Node: RSU_100005 | MsgID: 133910 | Tempo: 21633.1
Tipo: RECEBIMENTO | Node: 22 | MsgID: 136358 | Tempo: 21633.3
Tipo: ENVIO | Node: RSU_100005 | MsgID: 142731 | Tempo: 21634.1
Tipo: RECEBIMENTO | Node: 18 | MsgID: 145449 | Tempo: 21634.4
Tipo: ENVIO | Node: RSU_100005 | MsgID: 151829 | Tempo: 21635.1
Tipo: RECEBIMENTO | Node: 22 | MsgID: 154508 | Tempo: 21635.3
Tipo: ENVIO | Node: RSU_100005 | MsgID: 161754 | Tempo: 21636.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 172003 | Tempo: 21637.1
Tipo: RECEBIMENTO | Node: 18 | MsgID: 175262 | Tempo: 21637.4
Tipo: ENVIO | Node: RSU_100005 | MsgID: 183097 | Tempo: 21638.1
Tipo: RECEBIMENTO | Node: 22 | MsgID: 186347 | Tempo: 21638.3
Tipo: ENVIO | Node: RSU_100005 | MsgID: 195186 | Tempo: 21639.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 207207 | Tempo: 21640.1
Tipo: RECEBIMENTO | Node: 22 | MsgID: 210480 | Tempo: 21640.3
Tipo: ENVIO | Node: RSU_100005 | MsgID: 219319 | Tempo: 21641.1
Tipo: RECEBIMENTO | Node: 19 | MsgID: 220378 | Tempo: 21641.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 231469 | Tempo: 21642.1
Tipo: RECEBIMENTO | Node: 22 | MsgID: 234742 | Tempo: 21642.3
