Tipo: ENVIO | Node: RSU_100008 | MsgID: 920 | Tempo: 21603.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 1119 | Tempo: 21603.3
Tipo: ENVIO | Node: RSU_100008 | MsgID: 1570 | Tempo: 21604.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 1828 | Tempo: 21604.3
Tipo: ENVIO | Node: RSU_100008 | MsgID: 2389 | Tempo: 21605.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 2629 | Tempo: 21605.3
Tipo: ENVIO | Node: RSU_100008 | MsgID: 3275 | Tempo: 21606.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 3650 | Tempo: 21606.3
Tipo: ENVIO | Node: RSU_100008 | MsgID: 4616 | Tempo: 21607.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 4991 | Tempo: 21607.3
Tipo: ENVIO | Node: RSU_100008 | MsgID: 5987 | Tempo: 21608.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 6449 | Tempo: 21608.3
Tipo: ENVIO | Node: RSU_100008 | MsgID: 7546 | Tempo: 21609.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 8053 | Tempo: 21609.3
Tipo: ENVIO | Node: RSU_100008 | MsgID: 9336 | Tempo: 21610.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 9996 | Tempo: 21610.3
Tipo: ENVIO | Node: RSU_100008 | MsgID: 11554 | Tempo: 21611.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 12162 | Tempo: 21611.3
Tipo: ENVIO | Node: RSU_100008 | MsgID: 13720 | Tempo: 21612.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 14379 | Tempo: 21612.3
Tipo: ENVIO | Node: RSU_100008 | MsgID: 15971 | Tempo: 21613.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 16678 | Tempo: 21613.3
Tipo: ENVIO | Node: RSU_100008 | MsgID: 18411 | Tempo: 21614.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 19211 | Tempo: 21614.3
Tipo: ENVIO | Node: RSU_100008 | MsgID: 21154 | Tempo: 21615.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 21953 | Tempo: 21615.3
Tipo: ENVIO | Node: RSU_100008 | MsgID: 24034 | Tempo: 21616.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 25129 | Tempo: 21616.3
Tipo: ENVIO | Node: RSU_100008 | MsgID: 27970 | Tempo: 21617.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 29259 | Tempo: 21617.3
Tipo: ENVIO | Node: RSU_100008 | MsgID: 32612 | Tempo: 21618.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 33971 | Tempo: 21618.3
Tipo: ENVIO | Node: RSU_100008 | MsgID: 37590 | Tempo: 21619.1
Tipo: ENVIO | Node: RSU_100008 | MsgID: 43218 | Tempo: 21620.1
Tipo: ENVIO | Node: RSU_100008 | MsgID: 49070 | Tempo: 21621.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 50730 | Tempo: 21621.3
Tipo: ENVIO | Node: RSU_100008 | MsgID: 55113 | Tempo: 21622.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 56763 | Tempo: 21622.3
Tipo: ENVIO | Node: RSU_100008 | MsgID: 61350 | Tempo: 21623.1
Tipo: ENVIO | Node: RSU_100008 | MsgID: 68006 | Tempo: 21624.1
Tipo: ENVIO | Node: RSU_100008 | MsgID: 74662 | Tempo: 21625.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 76561 | Tempo: 21625.3
Tipo: ENVIO | Node: RSU_100008 | MsgID: 81395 | Tempo: 21626.1
Tipo: ENVIO | Node: RSU_100008 | MsgID: 88074 | Tempo: 21627.1
Tipo: ENVIO | Node: RSU_100008 | MsgID: 94692 | Tempo: 21628.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 96537 | Tempo: 21628.3
Tipo: ENVIO | Node: RSU_100008 | MsgID: 101430 | Tempo: 21629.1
Tipo: ENVIO | Node: RSU_100008 | MsgID: 108672 | Tempo: 21630.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 110815 | Tempo: 21630.3
Tipo: ENVIO | Node: RSU_100008 | MsgID: 116692 | Tempo: 21631.1
Tipo: ENVIO | Node: RSU_100008 | MsgID: 125142 | Tempo: 21632.1
Tipo: ENVIO | Node: RSU_100008 | MsgID: 133916 | Tempo: 21633.1
Tipo: ENVIO | Node: RSU_100008 | MsgID: 142737 | Tempo: 21634.1
Tipo: ENVIO | Node: RSU_100008 | MsgID: 151835 | Tempo: 21635.1
Tipo: ENVIO | Node: RSU_100008 | MsgID: 161760 | Tempo: 21636.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 164456 | Tempo: 21636.3
Tipo: ENVIO | Node: RSU_100008 | MsgID: 172009 | Tempo: 21637.1
Tipo: ENVIO | Node: RSU_100008 | MsgID: 183103 | Tempo: 21638.1
Tipo: RECEBIMENTO | Node: 28 | MsgID: 186836 | Tempo: 21638.4
Tipo: ENVIO | Node: RSU_100008 | MsgID: 195192 | Tempo: 21639.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 198365 | Tempo: 21639.3
Tipo: ENVIO | Node: RSU_100008 | MsgID: 207213 | Tempo: 21640.1
Tipo: RECEBIMENTO | Node: 28 | MsgID: 210969 | Tempo: 21640.4
Tipo: ENVIO | Node: RSU_100008 | MsgID: 219325 | Tempo: 21641.1
Tipo: RECEBIMENTO | Node: 26 | MsgID: 220353 | Tempo: 21641.2
Tipo: ENVIO | Node: RSU_100008 | MsgID: 231475 | Tempo: 21642.1
Tipo: RECEBIMENTO | Node: 28 | MsgID: 235231 | Tempo: 21642.4
Tipo: ENVIO | Node: RSU_100008 | MsgID: 243587 | Tempo: 21643.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 246805 | Tempo: 21643.3
