Tipo: ENVIO | Node: RSU_100003 | MsgID: 3235 | Tempo: 21606.1
Tipo: ENVIO | Node: RSU_100003 | MsgID: 4576 | Tempo: 21607.1
Tipo: ENVIO | Node: RSU_100003 | MsgID: 5947 | Tempo: 21608.1
Tipo: ENVIO | Node: RSU_100003 | MsgID: 7506 | Tempo: 21609.1
Tipo: ENVIO | Node: RSU_100003 | MsgID: 9296 | Tempo: 21610.1
Tipo: ENVIO | Node: RSU_100003 | MsgID: 11514 | Tempo: 21611.1
Tipo: ENVIO | Node: RSU_100003 | MsgID: 13727 | Tempo: 21612.1
Tipo: ENVIO | Node: RSU_100003 | MsgID: 15928 | Tempo: 21613.1
Tipo: ENVIO | Node: RSU_100003 | MsgID: 18369 | Tempo: 21614.1
Tipo: ENVIO | Node: RSU_100003 | MsgID: 21050 | Tempo: 21615.1
Tipo: ENVIO | Node: RSU_100003 | MsgID: 23930 | Tempo: 21616.1
Tipo: ENVIO | Node: RSU_100003 | MsgID: 27850 | Tempo: 21617.1
Tipo: ENVIO | Node: RSU_100003 | MsgID: 32493 | Tempo: 21618.1
Tipo: ENVIO | Node: RSU_100003 | MsgID: 37454 | Tempo: 21619.1
Tipo: ENVIO | Node: RSU_100003 | MsgID: 43024 | Tempo: 21620.1
Tipo: ENVIO | Node: RSU_100003 | MsgID: 48909 | Tempo: 21621.1
Tipo: ENVIO | Node: RSU_100003 | MsgID: 54972 | Tempo: 21622.1
Tipo: ENVIO | Node: RSU_100003 | MsgID: 61257 | Tempo: 21623.1
Tipo: ENVIO | Node: RSU_100003 | MsgID: 67974 | Tempo: 21624.1
Tipo: ENVIO | Node: RSU_100003 | MsgID: 74640 | Tempo: 21625.1
Tipo: ENVIO | Node: RSU_100003 | MsgID: 81306 | Tempo: 21626.1
Tipo: ENVIO | Node: RSU_100003 | MsgID: 88010 | Tempo: 21627.1
Tipo: ENVIO | Node: RSU_100003 | MsgID: 94666 | Tempo: 21628.1
Tipo: ENVIO | Node: RSU_100003 | MsgID: 101391 | Tempo: 21629.1
Tipo: ENVIO | Node: RSU_100003 | MsgID: 108615 | Tempo: 21630.1
Tipo: ENVIO | Node: RSU_100003 | MsgID: 116673 | Tempo: 21631.1
Tipo: ENVIO | Node: RSU_100003 | MsgID: 125179 | Tempo: 21632.1
Tipo: RECEBIMENTO | Node: 25 | MsgID: 129781 | Tempo: 21632.6
