Tipo: ENVIO | Node: RSU_100008 | MsgID: 902 | Tempo: 21603.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 1029 | Tempo: 21603.2
Tipo: ENVIO | Node: RSU_100008 | MsgID: 1534 | Tempo: 21604.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 1702 | Tempo: 21604.2
Tipo: ENVIO | Node: RSU_100008 | MsgID: 2335 | Tempo: 21605.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 2504 | Tempo: 21605.2
Tipo: ENVIO | Node: RSU_100008 | MsgID: 3239 | Tempo: 21606.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 3514 | Tempo: 21606.2
Tipo: ENVIO | Node: RSU_100008 | MsgID: 4580 | Tempo: 21607.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 4855 | Tempo: 21607.2
Tipo: ENVIO | Node: RSU_100008 | MsgID: 5951 | Tempo: 21608.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 6265 | Tempo: 21608.2
Tipo: ENVIO | Node: RSU_100008 | MsgID: 7510 | Tempo: 21609.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 7868 | Tempo: 21609.2
Tipo: ENVIO | Node: RSU_100008 | MsgID: 9300 | Tempo: 21610.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 9741 | Tempo: 21610.2
Tipo: ENVIO | Node: RSU_100008 | MsgID: 11518 | Tempo: 21611.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 11954 | Tempo: 21611.2
Tipo: ENVIO | Node: RSU_100008 | MsgID: 13731 | Tempo: 21612.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 14148 | Tempo: 21612.2
Tipo: ENVIO | Node: RSU_100008 | MsgID: 15932 | Tempo: 21613.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 16390 | Tempo: 21613.2
Tipo: ENVIO | Node: RSU_100008 | MsgID: 18373 | Tempo: 21614.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 18855 | Tempo: 21614.2
Tipo: ENVIO | Node: RSU_100008 | MsgID: 21054 | Tempo: 21615.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 21565 | Tempo: 21615.2
Tipo: ENVIO | Node: RSU_100008 | MsgID: 23934 | Tempo: 21616.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 24576 | Tempo: 21616.2
Tipo: ENVIO | Node: RSU_100008 | MsgID: 27854 | Tempo: 21617.1
