Tipo: ENVIO | Node: RSU_100005 | MsgID: 32491 | Tempo: 21618.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 37452 | Tempo: 21619.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 43022 | Tempo: 21620.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 48907 | Tempo: 21621.1
Tipo: RECEBIMENTO | Node: 18 | MsgID: 49477 | Tempo: 21621.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 54970 | Tempo: 21622.1
Tipo: RECEBIMENTO | Node: 18 | MsgID: 55567 | Tempo: 21622.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 61255 | Tempo: 21623.1
Tipo: RECEBIMENTO | Node: 19 | MsgID: 63164 | Tempo: 21623.3
Tipo: ENVIO | Node: RSU_100005 | MsgID: 67972 | Tempo: 21624.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 74638 | Tempo: 21625.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 81304 | Tempo: 21626.1
Tipo: RECEBIMENTO | Node: 18 | MsgID: 81917 | Tempo: 21626.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 88008 | Tempo: 21627.1
Tipo: RECEBIMENTO | Node: 18 | MsgID: 88620 | Tempo: 21627.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 94664 | Tempo: 21628.1
Tipo: RECEBIMENTO | Node: 18 | MsgID: 95276 | Tempo: 21628.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 101389 | Tempo: 21629.1
Tipo: RECEBIMENTO | Node: 18 | MsgID: 102016 | Tempo: 21629.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 108613 | Tempo: 21630.1
Tipo: RECEBIMENTO | Node: 22 | MsgID: 109840 | Tempo: 21630.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 116671 | Tempo: 21631.1
Tipo: RECEBIMENTO | Node: 22 | MsgID: 117974 | Tempo: 21631.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 125177 | Tempo: 21632.1
Tipo: RECEBIMENTO | Node: 19 | MsgID: 127583 | Tempo: 21632.3
Tipo: ENVIO | Node: RSU_100005 | MsgID: 134002 | Tempo: 21633.1
Tipo: RECEBIMENTO | Node: 22 | MsgID: 135293 | Tempo: 21633.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 142800 | Tempo: 21634.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 151875 | Tempo: 21635.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 161802 | Tempo: 21636.1
Tipo: RECEBIMENTO | Node: 19 | MsgID: 164504 | Tempo: 21636.3
Tipo: ENVIO | Node: RSU_100005 | MsgID: 172148 | Tempo: 21637.1
Tipo: RECEBIMENTO | Node: 22 | MsgID: 173717 | Tempo: 21637.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 183265 | Tempo: 21638.1
Tipo: RECEBIMENTO | Node: 22 | MsgID: 184930 | Tempo: 21638.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 195316 | Tempo: 21639.1
Tipo: RECEBIMENTO | Node: 19 | MsgID: 198499 | Tempo: 21639.3
Tipo: ENVIO | Node: RSU_100005 | MsgID: 207446 | Tempo: 21640.1
Tipo: RECEBIMENTO | Node: 19 | MsgID: 210629 | Tempo: 21640.3
Tipo: ENVIO | Node: RSU_100005 | MsgID: 219576 | Tempo: 21641.1
Tipo: RECEBIMENTO | Node: 22 | MsgID: 221322 | Tempo: 21641.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 231698 | Tempo: 21642.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 243769 | Tempo: 21643.1
Tipo: RECEBIMENTO | Node: 22 | MsgID: 245435 | Tempo: 21643.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 255897 | Tempo: 21644.1
Tipo: RECEBIMENTO | Node: 18 | MsgID: 256899 | Tempo: 21644.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 268216 | Tempo: 21645.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 280581 | Tempo: 21646.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 293232 | Tempo: 21647.1
Tipo: RECEBIMENTO | Node: 18 | MsgID: 294244 | Tempo: 21647.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 305886 | Tempo: 21648.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 318553 | Tempo: 21649.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 331817 | Tempo: 21650.1
Tipo: RECEBIMENTO | Node: 19 | MsgID: 335517 | Tempo: 21650.3
Tipo: ENVIO | Node: RSU_100005 | MsgID: 345782 | Tempo: 21651.1
Tipo: RECEBIMENTO | Node: 19 | MsgID: 349521 | Tempo: 21651.3
Tipo: ENVIO | Node: RSU_100005 | MsgID: 359962 | Tempo: 21652.1
Tipo: RECEBIMENTO | Node: 18 | MsgID: 361193 | Tempo: 21652.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 375061 | Tempo: 21653.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 390107 | Tempo: 21654.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 405191 | Tempo: 21655.1
Tipo: RECEBIMENTO | Node: 18 | MsgID: 406423 | Tempo: 21655.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 420343 | Tempo: 21656.1
Tipo: RECEBIMENTO | Node: 19 | MsgID: 424242 | Tempo: 21656.3
Tipo: ENVIO | Node: RSU_100005 | MsgID: 435497 | Tempo: 21657.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 450940 | Tempo: 21658.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 466389 | Tempo: 21659.1
Tipo: RECEBIMENTO | Node: 22 | MsgID: 468681 | Tempo: 21659.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 482356 | Tempo: 21660.1
Tipo: RECEBIMENTO | Node: 18 | MsgID: 483640 | Tempo: 21660.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 498310 | Tempo: 21661.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 514300 | Tempo: 21662.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 530769 | Tempo: 21663.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 548155 | Tempo: 21664.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 565615 | Tempo: 21665.1
Tipo: RECEBIMENTO | Node: 18 | MsgID: 567098 | Tempo: 21665.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 583804 | Tempo: 21666.1
Tipo: RECEBIMENTO | Node: 19 | MsgID: 588669 | Tempo: 21666.3
Tipo: ENVIO | Node: RSU_100005 | MsgID: 602148 | Tempo: 21667.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 621638 | Tempo: 21668.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 642554 | Tempo: 21669.1
Tipo: RECEBIMENTO | Node: 18 | MsgID: 644132 | Tempo: 21669.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 664327 | Tempo: 21670.1
Tipo: RECEBIMENTO | Node: 18 | MsgID: 665925 | Tempo: 21670.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 686461 | Tempo: 21671.1
Tipo: RECEBIMENTO | Node: 19 | MsgID: 692306 | Tempo: 21671.3
Tipo: ENVIO | Node: RSU_100005 | MsgID: 708772 | Tempo: 21672.1
Tipo: RECEBIMENTO | Node: 18 | MsgID: 710433 | Tempo: 21672.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 731048 | Tempo: 21673.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 754336 | Tempo: 21674.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 778586 | Tempo: 21675.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 803618 | Tempo: 21676.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 829673 | Tempo: 21677.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 855761 | Tempo: 21678.1
Tipo: RECEBIMENTO | Node: 18 | MsgID: 857569 | Tempo: 21678.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 881922 | Tempo: 21679.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 907998 | Tempo: 21680.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 934908 | Tempo: 21681.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 961849 | Tempo: 21682.1
Tipo: RECEBIMENTO | Node: 19 | MsgID: 968911 | Tempo: 21682.3
Tipo: ENVIO | Node: RSU_100005 | MsgID: 989620 | Tempo: 21683.1
Tipo: RECEBIMENTO | Node: 22 | MsgID: 993337 | Tempo: 21683.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 1017507 | Tempo: 21684.1
Tipo: RECEBIMENTO | Node: 18 | MsgID: 1019512 | Tempo: 21684.2
