Tipo: ENVIO | Node: RSU_100001 | MsgID: 189 | Tempo: 21601.1
Tipo: ENVIO | Node: RSU_100001 | MsgID: 433 | Tempo: 21602.1
Tipo: ENVIO | Node: RSU_100001 | MsgID: 903 | Tempo: 21603.1
Tipo: ENVIO | Node: RSU_100001 | MsgID: 1535 | Tempo: 21604.1
Tipo: ENVIO | Node: RSU_100001 | MsgID: 2336 | Tempo: 21605.1
Tipo: ENVIO | Node: RSU_100001 | MsgID: 3240 | Tempo: 21606.1
Tipo: ENVIO | Node: RSU_100001 | MsgID: 4581 | Tempo: 21607.1
Tipo: ENVIO | Node: RSU_100001 | MsgID: 5952 | Tempo: 21608.1
Tipo: ENVIO | Node: RSU_100001 | MsgID: 7511 | Tempo: 21609.1
Tipo: ENVIO | Node: RSU_100001 | MsgID: 9301 | Tempo: 21610.1
Tipo: RECEBIMENTO | Node: 7 | MsgID: 9602 | Tempo: 21610.2
Tipo: ENVIO | Node: RSU_100001 | MsgID: 11519 | Tempo: 21611.1
Tipo: RECEBIMENTO | Node: 8 | MsgID: 12183 | Tempo: 21611.3
Tipo: ENVIO | Node: RSU_100001 | MsgID: 13732 | Tempo: 21612.1
Tipo: ENVIO | Node: RSU_100001 | MsgID: 15933 | Tempo: 21613.1
Tipo: RECEBIMENTO | Node: 8 | MsgID: 16637 | Tempo: 21613.3
Tipo: ENVIO | Node: RSU_100001 | MsgID: 18374 | Tempo: 21614.1
Tipo: ENVIO | Node: RSU_100001 | MsgID: 21055 | Tempo: 21615.1
Tipo: RECEBIMENTO | Node: 7 | MsgID: 21380 | Tempo: 21615.2
Tipo: ENVIO | Node: RSU_100001 | MsgID: 23935 | Tempo: 21616.1
Tipo: RECEBIMENTO | Node: 12 | MsgID: 24448 | Tempo: 21616.2
Tipo: ENVIO | Node: RSU_100001 | MsgID: 27855 | Tempo: 21617.1
Tipo: RECEBIMENTO | Node: 8 | MsgID: 29063 | Tempo: 21617.3
Tipo: ENVIO | Node: RSU_100001 | MsgID: 32498 | Tempo: 21618.1
Tipo: RECEBIMENTO | Node: 8 | MsgID: 33760 | Tempo: 21618.3
Tipo: ENVIO | Node: RSU_100001 | MsgID: 37459 | Tempo: 21619.1
Tipo: RECEBIMENTO | Node: 12 | MsgID: 38193 | Tempo: 21619.2
Tipo: ENVIO | Node: RSU_100001 | MsgID: 43029 | Tempo: 21620.1
Tipo: ENVIO | Node: RSU_100001 | MsgID: 48914 | Tempo: 21621.1
Tipo: RECEBIMENTO | Node: 7 | MsgID: 49509 | Tempo: 21621.2
Tipo: ENVIO | Node: RSU_100001 | MsgID: 54977 | Tempo: 21622.1
