Tipo: ENVIO | Node: RSU_100000 | MsgID: 5946 | Tempo: 21608.1
Tipo: RECEBIMENTO | Node: 6 | MsgID: 6230 | Tempo: 21608.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 7505 | Tempo: 21609.1
Tipo: RECEBIMENTO | Node: 6 | MsgID: 7833 | Tempo: 21609.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 9295 | Tempo: 21610.1
Tipo: RECEBIMENTO | Node: 6 | MsgID: 9701 | Tempo: 21610.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 11513 | Tempo: 21611.1
Tipo: RECEBIMENTO | Node: 6 | MsgID: 11914 | Tempo: 21611.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 13726 | Tempo: 21612.1
Tipo: RECEBIMENTO | Node: 6 | MsgID: 14108 | Tempo: 21612.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 15927 | Tempo: 21613.1
Tipo: RECEBIMENTO | Node: 6 | MsgID: 16350 | Tempo: 21613.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 18368 | Tempo: 21614.1
Tipo: RECEBIMENTO | Node: 6 | MsgID: 18810 | Tempo: 21614.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 21049 | Tempo: 21615.1
Tipo: RECEBIMENTO | Node: 6 | MsgID: 21520 | Tempo: 21615.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 23929 | Tempo: 21616.1
Tipo: RECEBIMENTO | Node: 6 | MsgID: 24524 | Tempo: 21616.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 27849 | Tempo: 21617.1
Tipo: RECEBIMENTO | Node: 6 | MsgID: 28541 | Tempo: 21617.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 32492 | Tempo: 21618.1
Tipo: RECEBIMENTO | Node: 13 | MsgID: 33048 | Tempo: 21618.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 37453 | Tempo: 21619.1
Tipo: RECEBIMENTO | Node: 13 | MsgID: 38051 | Tempo: 21619.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 43023 | Tempo: 21620.1
Tipo: RECEBIMENTO | Node: 6 | MsgID: 43841 | Tempo: 21620.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 48908 | Tempo: 21621.1
Tipo: RECEBIMENTO | Node: 13 | MsgID: 49595 | Tempo: 21621.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 54971 | Tempo: 21622.1
Tipo: RECEBIMENTO | Node: 13 | MsgID: 55648 | Tempo: 21622.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 61256 | Tempo: 21623.1
Tipo: RECEBIMENTO | Node: 13 | MsgID: 61998 | Tempo: 21623.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 67973 | Tempo: 21624.1
Tipo: RECEBIMENTO | Node: 6 | MsgID: 68887 | Tempo: 21624.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 74639 | Tempo: 21625.1
