FIT: {'loss': [0.965219259262085], 'accuracy': [0.7277199029922485]}
EVALUATE: {'loss': [0.15399345755577087], 'accuracy': [0.9624245762825012]}
FIT: {'loss': [0.30782073736190796], 'accuracy': [0.9073088765144348]}
EVALUATE: {'loss': [0.10043211281299591], 'accuracy': [0.9737312197685242]}
FIT: {'loss': [0.20632420480251312], 'accuracy': [0.9373679161071777]}
EVALUATE: {'loss': [0.06884335726499557], 'accuracy': [0.979341983795166]}
FIT: {'loss': [0.15509051084518433], 'accuracy': [0.9534358382225037]}
EVALUATE: {'loss': [0.05286261811852455], 'accuracy': [0.9853779077529907]}
FIT: {'loss': [0.11991529911756516], 'accuracy': [0.9639655947685242]}
EVALUATE: {'loss': [0.024487195536494255], 'accuracy': [0.9933690428733826]}
FIT: {'loss': [0.09951929748058319], 'accuracy': [0.9698681235313416]}
EVALUATE: {'loss': [0.022702721878886223], 'accuracy': [0.993539035320282]}
FIT: {'loss': [0.08620840311050415], 'accuracy': [0.9744225144386292]}
EVALUATE: {'loss': [0.021861005574464798], 'accuracy': [0.9934540390968323]}
