SENT | MsgID: 66253 | Time: 21744.031921
SENT | MsgID: 66343 | Time: 21744.131921
SENT | MsgID: 66432 | Time: 21744.231921
SENT | MsgID: 66521 | Time: 21744.331921
SENT | MsgID: 66610 | Time: 21744.431921
SENT | MsgID: 66699 | Time: 21744.531921
SENT | MsgID: 66788 | Time: 21744.631921
SENT | MsgID: 66877 | Time: 21744.731921
SENT | MsgID: 66966 | Time: 21744.831921
SENT | MsgID: 67055 | Time: 21744.931921
SENT | MsgID: 67144 | Time: 21745.031921
SENT | MsgID: 67236 | Time: 21745.131921
SENT | MsgID: 67327 | Time: 21745.231921
SENT | MsgID: 67418 | Time: 21745.331921
SENT | MsgID: 67509 | Time: 21745.431921
SENT | MsgID: 67600 | Time: 21745.531921
SENT | MsgID: 67691 | Time: 21745.631921
SENT | MsgID: 67782 | Time: 21745.731921
SENT | MsgID: 67873 | Time: 21745.831921
SENT | MsgID: 67964 | Time: 21745.931921
SENT | MsgID: 68055 | Time: 21746.031921
SENT | MsgID: 68147 | Time: 21746.131921
SENT | MsgID: 68238 | Time: 21746.231921
SENT | MsgID: 68329 | Time: 21746.331921
SENT | MsgID: 68420 | Time: 21746.431921
SENT | MsgID: 68511 | Time: 21746.531921
SENT | MsgID: 68602 | Time: 21746.631921
SENT | MsgID: 68693 | Time: 21746.731921
SENT | MsgID: 68784 | Time: 21746.831921
SENT | MsgID: 68875 | Time: 21746.931921
SENT | MsgID: 68966 | Time: 21747.031921
SENT | MsgID: 69058 | Time: 21747.131921
SENT | MsgID: 69149 | Time: 21747.231921
SENT | MsgID: 69240 | Time: 21747.331921
SENT | MsgID: 69331 | Time: 21747.431921
SENT | MsgID: 69422 | Time: 21747.531921
SENT | MsgID: 69513 | Time: 21747.631921
SENT | MsgID: 69604 | Time: 21747.731921
SENT | MsgID: 69695 | Time: 21747.831921
SENT | MsgID: 69786 | Time: 21747.931921
SENT | MsgID: 69877 | Time: 21748.031921
SENT | MsgID: 69969 | Time: 21748.131921
SENT | MsgID: 70060 | Time: 21748.231921
SENT | MsgID: 70151 | Time: 21748.331921
SENT | MsgID: 70242 | Time: 21748.431921
SENT | MsgID: 70333 | Time: 21748.531921
SENT | MsgID: 70424 | Time: 21748.631921
SENT | MsgID: 70515 | Time: 21748.731921
SENT | MsgID: 70606 | Time: 21748.831921
SENT | MsgID: 70697 | Time: 21748.931921
SENT | MsgID: 70789 | Time: 21749.031921
SENT | MsgID: 70882 | Time: 21749.131921
SENT | MsgID: 70974 | Time: 21749.231921
SENT | MsgID: 71066 | Time: 21749.331921
SENT | MsgID: 71158 | Time: 21749.431921
SENT | MsgID: 71250 | Time: 21749.531921
SENT | MsgID: 71342 | Time: 21749.631921
SENT | MsgID: 71434 | Time: 21749.731921
SENT | MsgID: 71526 | Time: 21749.831921
SENT | MsgID: 71618 | Time: 21749.931921
SENT | MsgID: 71711 | Time: 21750.031921
SENT | MsgID: 71805 | Time: 21750.131921
SENT | MsgID: 71898 | Time: 21750.231921
SENT | MsgID: 71991 | Time: 21750.331921
SENT | MsgID: 72084 | Time: 21750.431921
SENT | MsgID: 72177 | Time: 21750.531921
SENT | MsgID: 72270 | Time: 21750.631921
