FIT: {'loss': [0.9868332147598267], 'accuracy': [0.7209793925285339]}
EVALUATE: {'loss': [0.16061554849147797], 'accuracy': [0.9609793424606323]}
FIT: {'loss': [0.22660234570503235], 'accuracy': [0.9311739206314087]}
EVALUATE: {'loss': [0.055575452744960785], 'accuracy': [0.9855479001998901]}
FIT: {'loss': [0.2025953233242035], 'accuracy': [0.9390803575515747]}
EVALUATE: {'loss': [0.04976455867290497], 'accuracy': [0.9852078557014465]}
FIT: {'loss': [0.19669577479362488], 'accuracy': [0.941230058670044]}
EVALUATE: {'loss': [0.04449672996997833], 'accuracy': [0.9886083602905273]}
FIT: {'loss': [0.19838081300258636], 'accuracy': [0.9392260909080505]}
EVALUATE: {'loss': [0.049068424850702286], 'accuracy': [0.989458441734314]}
FIT: {'loss': [0.16362598538398743], 'accuracy': [0.9519055485725403]}
EVALUATE: {'loss': [0.0402202233672142], 'accuracy': [0.9900535345077515]}
