FIT: {'loss': [0.9799332022666931], 'accuracy': [0.7217080593109131]}
EVALUATE: {'loss': [0.16584216058254242], 'accuracy': [0.9559636116027832]}
FIT: {'loss': [0.24860265851020813], 'accuracy': [0.9227209687232971]}
EVALUATE: {'loss': [0.06426452100276947], 'accuracy': [0.9867380857467651]}
FIT: {'loss': [0.22865910828113556], 'accuracy': [0.9305545687675476]}
EVALUATE: {'loss': [0.05908825621008873], 'accuracy': [0.9852078557014465]}
FIT: {'loss': [0.23597805202007294], 'accuracy': [0.9299715757369995]}
EVALUATE: {'loss': [0.08001970499753952], 'accuracy': [0.9827424883842468]}
FIT: {'loss': [0.1793760061264038], 'accuracy': [0.9461488127708435]}
EVALUATE: {'loss': [0.04369620978832245], 'accuracy': [0.988948404788971]}
FIT: {'loss': [0.154234379529953], 'accuracy': [0.9542738199234009]}
EVALUATE: {'loss': [0.029015472158789635], 'accuracy': [0.9925189018249512]}
FIT: {'loss': [0.18102850019931793], 'accuracy': [0.9446185231208801]}
EVALUATE: {'loss': [0.03471068665385246], 'accuracy': [0.9911587238311768]}
