FIT: {'loss': [0.9641929864883423], 'accuracy': [0.7279749512672424]}
EVALUATE: {'loss': [0.14660316705703735], 'accuracy': [0.9626795649528503]}
FIT: {'loss': [0.2196529060602188], 'accuracy': [0.9335786700248718]}
EVALUATE: {'loss': [0.05294742435216904], 'accuracy': [0.9868230819702148]}
FIT: {'loss': [0.20195171236991882], 'accuracy': [0.9389710426330566]}
EVALUATE: {'loss': [0.040582023561000824], 'accuracy': [0.9896284937858582]}
FIT: {'loss': [0.20484772324562073], 'accuracy': [0.9382787942886353]}
EVALUATE: {'loss': [0.05277351289987564], 'accuracy': [0.9855479001998901]}
FIT: {'loss': [0.17182235419750214], 'accuracy': [0.9480798840522766]}
EVALUATE: {'loss': [0.03223644942045212], 'accuracy': [0.9915837645530701]}
FIT: {'loss': [0.15209463238716125], 'accuracy': [0.9558041095733643]}
EVALUATE: {'loss': [0.03675210848450661], 'accuracy': [0.9892034530639648]}
FIT: {'loss': [0.13820892572402954], 'accuracy': [0.9591925740242004]}
EVALUATE: {'loss': [0.025574874132871628], 'accuracy': [0.9931139945983887]}
