SENT | MsgID: 5516 | Time: 21637.025867
SENT | MsgID: 5546 | Time: 21637.125867
SENT | MsgID: 5576 | Time: 21637.225867
SENT | MsgID: 5606 | Time: 21637.325867
SENT | MsgID: 5636 | Time: 21637.425867
SENT | MsgID: 5666 | Time: 21637.525867
SENT | MsgID: 5696 | Time: 21637.625867
SENT | MsgID: 5726 | Time: 21637.725867
SENT | MsgID: 5756 | Time: 21637.825867
SENT | MsgID: 5786 | Time: 21637.925867
SENT | MsgID: 5816 | Time: 21638.025867
SENT | MsgID: 5848 | Time: 21638.125867
SENT | MsgID: 5880 | Time: 21638.225867
SENT | MsgID: 5912 | Time: 21638.325867
SENT | MsgID: 5944 | Time: 21638.425867
SENT | MsgID: 5976 | Time: 21638.525867
SENT | MsgID: 6008 | Time: 21638.625867
SENT | MsgID: 6040 | Time: 21638.725867
SENT | MsgID: 6072 | Time: 21638.825867
SENT | MsgID: 6104 | Time: 21638.925867
SENT | MsgID: 6136 | Time: 21639.025867
SENT | MsgID: 6168 | Time: 21639.125867
SENT | MsgID: 6200 | Time: 21639.225867
SENT | MsgID: 6232 | Time: 21639.325867
SENT | MsgID: 6264 | Time: 21639.425867
SENT | MsgID: 6296 | Time: 21639.525867
SENT | MsgID: 6328 | Time: 21639.625867
SENT | MsgID: 6360 | Time: 21639.725867
SENT | MsgID: 6392 | Time: 21639.825867
SENT | MsgID: 6424 | Time: 21639.925867
SENT | MsgID: 6456 | Time: 21640.025867
SENT | MsgID: 6488 | Time: 21640.125867
SENT | MsgID: 6520 | Time: 21640.225867
SENT | MsgID: 6552 | Time: 21640.325867
SENT | MsgID: 6584 | Time: 21640.425867
SENT | MsgID: 6616 | Time: 21640.525867
SENT | MsgID: 6648 | Time: 21640.625867
SENT | MsgID: 6680 | Time: 21640.725867
SENT | MsgID: 6712 | Time: 21640.825867
SENT | MsgID: 6744 | Time: 21640.925867
SENT | MsgID: 6776 | Time: 21641.025867
SENT | MsgID: 6808 | Time: 21641.125867
SENT | MsgID: 6840 | Time: 21641.225867
SENT | MsgID: 6872 | Time: 21641.325867
SENT | MsgID: 6904 | Time: 21641.425867
SENT | MsgID: 6936 | Time: 21641.525867
SENT | MsgID: 6968 | Time: 21641.625867
SENT | MsgID: 7000 | Time: 21641.725867
SENT | MsgID: 7032 | Time: 21641.825867
SENT | MsgID: 7064 | Time: 21641.925867
SENT | MsgID: 7096 | Time: 21642.025867
SENT | MsgID: 7128 | Time: 21642.125867
SENT | MsgID: 7160 | Time: 21642.225867
SENT | MsgID: 7192 | Time: 21642.325867
SENT | MsgID: 7224 | Time: 21642.425867
SENT | MsgID: 7256 | Time: 21642.525867
SENT | MsgID: 7288 | Time: 21642.625867
SENT | MsgID: 7320 | Time: 21642.725867
SENT | MsgID: 7352 | Time: 21642.825867
SENT | MsgID: 7384 | Time: 21642.925867
SENT | MsgID: 7416 | Time: 21643.025867
SENT | MsgID: 7448 | Time: 21643.125867
SENT | MsgID: 7480 | Time: 21643.225867
SENT | MsgID: 7512 | Time: 21643.325867
SENT | MsgID: 7544 | Time: 21643.425867
SENT | MsgID: 7576 | Time: 21643.525867
SENT | MsgID: 7608 | Time: 21643.625867
SENT | MsgID: 7640 | Time: 21643.725867
SENT | MsgID: 7672 | Time: 21643.825867
SENT | MsgID: 7704 | Time: 21643.925867
SENT | MsgID: 7736 | Time: 21644.025867
SENT | MsgID: 7769 | Time: 21644.125867
SENT | MsgID: 7802 | Time: 21644.225867
SENT | MsgID: 7835 | Time: 21644.325867
SENT | MsgID: 7868 | Time: 21644.425867
SENT | MsgID: 7901 | Time: 21644.525867
SENT | MsgID: 7934 | Time: 21644.625867
SENT | MsgID: 7967 | Time: 21644.725867
SENT | MsgID: 8000 | Time: 21644.825867
SENT | MsgID: 8033 | Time: 21644.925867
SENT | MsgID: 8066 | Time: 21645.025867
SENT | MsgID: 8099 | Time: 21645.125867
SENT | MsgID: 8132 | Time: 21645.225867
SENT | MsgID: 8165 | Time: 21645.325867
SENT | MsgID: 8198 | Time: 21645.425867
SENT | MsgID: 8231 | Time: 21645.525867
SENT | MsgID: 8264 | Time: 21645.625867
SENT | MsgID: 8297 | Time: 21645.725867
SENT | MsgID: 8330 | Time: 21645.825867
SENT | MsgID: 8363 | Time: 21645.925867
SENT | MsgID: 8397 | Time: 21646.025867
SENT | MsgID: 8431 | Time: 21646.125867
SENT | MsgID: 8465 | Time: 21646.225867
SENT | MsgID: 8499 | Time: 21646.325867
SENT | MsgID: 8533 | Time: 21646.425867
SENT | MsgID: 8567 | Time: 21646.525867
SENT | MsgID: 8601 | Time: 21646.625867
SENT | MsgID: 8635 | Time: 21646.725867
SENT | MsgID: 8669 | Time: 21646.825867
SENT | MsgID: 8703 | Time: 21646.925867
SENT | MsgID: 8737 | Time: 21647.025867
SENT | MsgID: 8771 | Time: 21647.125867
SENT | MsgID: 8805 | Time: 21647.225867
SENT | MsgID: 8839 | Time: 21647.325867
SENT | MsgID: 8873 | Time: 21647.425867
SENT | MsgID: 8907 | Time: 21647.525867
SENT | MsgID: 8941 | Time: 21647.625867
SENT | MsgID: 8975 | Time: 21647.725867
SENT | MsgID: 9009 | Time: 21647.825867
SENT | MsgID: 9043 | Time: 21647.925867
SENT | MsgID: 9077 | Time: 21648.025867
SENT | MsgID: 9111 | Time: 21648.125867
SENT | MsgID: 9145 | Time: 21648.225867
SENT | MsgID: 9179 | Time: 21648.325867
SENT | MsgID: 9213 | Time: 21648.425867
SENT | MsgID: 9247 | Time: 21648.525867
SENT | MsgID: 9281 | Time: 21648.625867
SENT | MsgID: 9315 | Time: 21648.725867
SENT | MsgID: 9349 | Time: 21648.825867
SENT | MsgID: 9383 | Time: 21648.925867
SENT | MsgID: 9418 | Time: 21649.025867
SENT | MsgID: 9453 | Time: 21649.125867
SENT | MsgID: 9488 | Time: 21649.225867
SENT | MsgID: 9523 | Time: 21649.325867
SENT | MsgID: 9558 | Time: 21649.425867
SENT | MsgID: 9593 | Time: 21649.525867
SENT | MsgID: 9628 | Time: 21649.625867
SENT | MsgID: 9663 | Time: 21649.725867
SENT | MsgID: 9698 | Time: 21649.825867
SENT | MsgID: 9733 | Time: 21649.925867
SENT | MsgID: 9768 | Time: 21650.025867
SENT | MsgID: 9804 | Time: 21650.125867
SENT | MsgID: 9840 | Time: 21650.225867
SENT | MsgID: 9876 | Time: 21650.325867
SENT | MsgID: 9912 | Time: 21650.425867
SENT | MsgID: 9948 | Time: 21650.525867
SENT | MsgID: 9984 | Time: 21650.625867
SENT | MsgID: 10020 | Time: 21650.725867
SENT | MsgID: 10056 | Time: 21650.825867
SENT | MsgID: 10092 | Time: 21650.925867
SENT | MsgID: 10128 | Time: 21651.025867
SENT | MsgID: 10164 | Time: 21651.125867
SENT | MsgID: 10200 | Time: 21651.225867
SENT | MsgID: 10236 | Time: 21651.325867
SENT | MsgID: 10272 | Time: 21651.425867
SENT | MsgID: 10308 | Time: 21651.525867
SENT | MsgID: 10344 | Time: 21651.625867
SENT | MsgID: 10380 | Time: 21651.725867
SENT | MsgID: 10416 | Time: 21651.825867
SENT | MsgID: 10452 | Time: 21651.925867
SENT | MsgID: 10489 | Time: 21652.025867
SENT | MsgID: 10526 | Time: 21652.125867
SENT | MsgID: 10563 | Time: 21652.225867
SENT | MsgID: 10600 | Time: 21652.325867
SENT | MsgID: 10637 | Time: 21652.425867
SENT | MsgID: 10674 | Time: 21652.525867
SENT | MsgID: 10711 | Time: 21652.625867
SENT | MsgID: 10748 | Time: 21652.725867
SENT | MsgID: 10785 | Time: 21652.825867
SENT | MsgID: 10822 | Time: 21652.925867
SENT | MsgID: 10859 | Time: 21653.025867
SENT | MsgID: 10896 | Time: 21653.125867
SENT | MsgID: 10933 | Time: 21653.225867
SENT | MsgID: 10970 | Time: 21653.325867
SENT | MsgID: 11007 | Time: 21653.425867
SENT | MsgID: 11044 | Time: 21653.525867
SENT | MsgID: 11081 | Time: 21653.625867
SENT | MsgID: 11118 | Time: 21653.725867
SENT | MsgID: 11155 | Time: 21653.825867
SENT | MsgID: 11192 | Time: 21653.925867
SENT | MsgID: 11229 | Time: 21654.025867
SENT | MsgID: 11266 | Time: 21654.125867
SENT | MsgID: 11303 | Time: 21654.225867
SENT | MsgID: 11340 | Time: 21654.325867
SENT | MsgID: 11377 | Time: 21654.425867
SENT | MsgID: 11414 | Time: 21654.525867
SENT | MsgID: 11451 | Time: 21654.625867
SENT | MsgID: 11488 | Time: 21654.725867
SENT | MsgID: 11525 | Time: 21654.825867
SENT | MsgID: 11562 | Time: 21654.925867
SENT | MsgID: 11599 | Time: 21655.025867
SENT | MsgID: 11636 | Time: 21655.125867
SENT | MsgID: 11673 | Time: 21655.225867
SENT | MsgID: 11710 | Time: 21655.325867
SENT | MsgID: 11747 | Time: 21655.425867
SENT | MsgID: 11784 | Time: 21655.525867
SENT | MsgID: 11821 | Time: 21655.625867
SENT | MsgID: 11858 | Time: 21655.725867
SENT | MsgID: 11895 | Time: 21655.825867
SENT | MsgID: 11932 | Time: 21655.925867
SENT | MsgID: 11969 | Time: 21656.025867
