FIT: {'loss': [1.0117051601409912], 'accuracy': [0.7125992774963379]}
EVALUATE: {'loss': [0.15459541976451874], 'accuracy': [0.9578338861465454]}
FIT: {'loss': [0.2830539643764496], 'accuracy': [0.9147416949272156]}
EVALUATE: {'loss': [0.07477854937314987], 'accuracy': [0.9790019392967224]}
FIT: {'loss': [0.2832045555114746], 'accuracy': [0.9139765501022339]}
EVALUATE: {'loss': [0.06803528964519501], 'accuracy': [0.9794270396232605]}
FIT: {'loss': [0.16874238848686218], 'accuracy': [0.9502660036087036]}
EVALUATE: {'loss': [0.04662615805864334], 'accuracy': [0.9882683157920837]}
FIT: {'loss': [0.12464772164821625], 'accuracy': [0.9625810980796814]}
EVALUATE: {'loss': [0.02632015384733677], 'accuracy': [0.9931989908218384]}
FIT: {'loss': [0.10603528469800949], 'accuracy': [0.9685564637184143]}
EVALUATE: {'loss': [0.030234625563025475], 'accuracy': [0.9928589463233948]}
