FIT: {'loss': [2.8876020908355713], 'accuracy': [0.2668918967247009]}
EVALUATE: {'loss': [2.6342132091522217], 'accuracy': [0.4312500059604645]}
FIT: {'loss': [1.9003398418426514], 'accuracy': [0.46452704071998596]}
EVALUATE: {'loss': [1.520817518234253], 'accuracy': [0.581250011920929]}
FIT: {'loss': [1.961592197418213], 'accuracy': [0.4307432472705841]}
EVALUATE: {'loss': [1.5785300731658936], 'accuracy': [0.528124988079071]}
FIT: {'loss': [1.6848022937774658], 'accuracy': [0.5202702879905701]}
EVALUATE: {'loss': [1.6679909229278564], 'accuracy': [0.534375011920929]}
FIT: {'loss': [1.8460272550582886], 'accuracy': [0.49155405163764954]}
EVALUATE: {'loss': [1.4431898593902588], 'accuracy': [0.590624988079071]}
FIT: {'loss': [1.7511998414993286], 'accuracy': [0.5185810923576355]}
EVALUATE: {'loss': [1.3932607173919678], 'accuracy': [0.612500011920929]}
