FIT: {'loss': [2.852248430252075], 'accuracy': [0.27666667103767395]}
EVALUATE: {'loss': [2.503969192504883], 'accuracy': [0.3777777850627899]}
FIT: {'loss': [2.0923211574554443], 'accuracy': [0.43666666746139526]}
EVALUATE: {'loss': [1.755543828010559], 'accuracy': [0.5555555820465088]}
FIT: {'loss': [2.0165300369262695], 'accuracy': [0.4633333384990692]}
EVALUATE: {'loss': [1.6159955263137817], 'accuracy': [0.6000000238418579]}
FIT: {'loss': [1.9414849281311035], 'accuracy': [0.4677777886390686]}
EVALUATE: {'loss': [1.5007015466690063], 'accuracy': [0.5703703761100769]}
FIT: {'loss': [2.0219810009002686], 'accuracy': [0.4422222077846527]}
EVALUATE: {'loss': [1.5751879215240479], 'accuracy': [0.5703703761100769]}
FIT: {'loss': [1.8139386177062988], 'accuracy': [0.49000000953674316]}
EVALUATE: {'loss': [1.4436438083648682], 'accuracy': [0.6296296119689941]}
