FIT: {'loss': [3.032585620880127], 'accuracy': [0.24338623881340027]}
EVALUATE: {'loss': [2.7303969860076904], 'accuracy': [0.3219178020954132]}
FIT: {'loss': [2.7592735290527344], 'accuracy': [0.31481480598449707]}
EVALUATE: {'loss': [2.4110922813415527], 'accuracy': [0.4452054798603058]}
FIT: {'loss': [2.553976058959961], 'accuracy': [0.36772486567497253]}
EVALUATE: {'loss': [2.2984609603881836], 'accuracy': [0.4109589159488678]}
FIT: {'loss': [2.3705711364746094], 'accuracy': [0.39153438806533813]}
EVALUATE: {'loss': [2.26373028755188], 'accuracy': [0.43150684237480164]}
FIT: {'loss': [2.16825008392334], 'accuracy': [0.3888888955116272]}
EVALUATE: {'loss': [1.9733339548110962], 'accuracy': [0.5753424763679504]}
