FIT: {'loss': [3.0451819896698], 'accuracy': [0.20967741310596466]}
EVALUATE: {'loss': [3.263590097427368], 'accuracy': [0.24390244483947754]}
FIT: {'loss': [2.3718764781951904], 'accuracy': [0.4032258093357086]}
EVALUATE: {'loss': [1.5817224979400635], 'accuracy': [0.6097561120986938]}
FIT: {'loss': [2.210599422454834], 'accuracy': [0.3870967626571655]}
EVALUATE: {'loss': [1.5482968091964722], 'accuracy': [0.6341463327407837]}
FIT: {'loss': [2.160999298095703], 'accuracy': [0.4354838728904724]}
EVALUATE: {'loss': [1.572507381439209], 'accuracy': [0.6341463327407837]}
FIT: {'loss': [2.019102096557617], 'accuracy': [0.4193548262119293]}
EVALUATE: {'loss': [1.7615021467208862], 'accuracy': [0.5121951103210449]}
FIT: {'loss': [1.60491943359375], 'accuracy': [0.5698924660682678]}
EVALUATE: {'loss': [1.7398488521575928], 'accuracy': [0.5609756112098694]}
