FIT: {'loss': [3.0288524627685547], 'accuracy': [0.22474226355552673]}
EVALUATE: {'loss': [2.7121028900146484], 'accuracy': [0.2857142984867096]}
FIT: {'loss': [2.078758955001831], 'accuracy': [0.4350515604019165]}
EVALUATE: {'loss': [1.5657641887664795], 'accuracy': [0.579365074634552]}
FIT: {'loss': [1.9967557191848755], 'accuracy': [0.44948452711105347]}
EVALUATE: {'loss': [1.6347980499267578], 'accuracy': [0.6111111044883728]}
FIT: {'loss': [1.8548743724822998], 'accuracy': [0.4845360815525055]}
EVALUATE: {'loss': [1.826287865638733], 'accuracy': [0.5476190447807312]}
FIT: {'loss': [1.9125064611434937], 'accuracy': [0.46804124116897583]}
EVALUATE: {'loss': [1.4068950414657593], 'accuracy': [0.5555555820465088]}
