FIT: {'loss': [1.000717043876648], 'accuracy': [0.7138745188713074]}
EVALUATE: {'loss': [0.17409425973892212], 'accuracy': [0.968290388584137]}
FIT: {'loss': [0.22047148644924164], 'accuracy': [0.9337244033813477]}
EVALUATE: {'loss': [0.05544566363096237], 'accuracy': [0.986568033695221]}
FIT: {'loss': [0.20355990529060364], 'accuracy': [0.9378051161766052]}
EVALUATE: {'loss': [0.07122588902711868], 'accuracy': [0.9852078557014465]}
FIT: {'loss': [0.17662346363067627], 'accuracy': [0.9464766979217529]}
EVALUATE: {'loss': [0.03660374507308006], 'accuracy': [0.989883542060852]}
FIT: {'loss': [0.1608705371618271], 'accuracy': [0.9525613784790039]}
EVALUATE: {'loss': [0.03968073055148125], 'accuracy': [0.9913287162780762]}
FIT: {'loss': [0.15981099009513855], 'accuracy': [0.9516140818595886]}
EVALUATE: {'loss': [0.03581106662750244], 'accuracy': [0.9903935790061951]}
