FIT: {'loss': [1.0099804401397705], 'accuracy': [0.7164614200592041]}
EVALUATE: {'loss': [0.2104446291923523], 'accuracy': [0.9565587043762207]}
FIT: {'loss': [0.2751520872116089], 'accuracy': [0.9161261916160583]}
EVALUATE: {'loss': [0.04934721812605858], 'accuracy': [0.9871631264686584]}
FIT: {'loss': [0.22090394794940948], 'accuracy': [0.9353275299072266]}
EVALUATE: {'loss': [0.045619092881679535], 'accuracy': [0.9890334010124207]}
FIT: {'loss': [0.2022491842508316], 'accuracy': [0.9394811391830444]}
EVALUATE: {'loss': [0.047398827970027924], 'accuracy': [0.9875882267951965]}
FIT: {'loss': [0.1783551126718521], 'accuracy': [0.9468046426773071]}
EVALUATE: {'loss': [0.030451204627752304], 'accuracy': [0.9927739500999451]}
FIT: {'loss': [0.16955901682376862], 'accuracy': [0.9500473737716675]}
EVALUATE: {'loss': [0.033223703503608704], 'accuracy': [0.9921788573265076]}
FIT: {'loss': [0.15363506972789764], 'accuracy': [0.954383134841919]}
EVALUATE: {'loss': [0.03180313482880592], 'accuracy': [0.9929440021514893]}
