FIT: {'loss': [0.9986168146133423], 'accuracy': [0.7182467579841614]}
EVALUATE: {'loss': [0.1585894227027893], 'accuracy': [0.9545183777809143]}
FIT: {'loss': [0.20288918912410736], 'accuracy': [0.9405742287635803]}
EVALUATE: {'loss': [0.0386810377240181], 'accuracy': [0.9891183972358704]}
FIT: {'loss': [0.1761675924062729], 'accuracy': [0.9485170841217041]}
EVALUATE: {'loss': [0.035631172358989716], 'accuracy': [0.9891183972358704]}
FIT: {'loss': [0.1562337875366211], 'accuracy': [0.9544560313224792]}
EVALUATE: {'loss': [0.04086211323738098], 'accuracy': [0.9892884492874146]}
FIT: {'loss': [0.14464059472084045], 'accuracy': [0.9565328359603882]}
EVALUATE: {'loss': [0.030316224321722984], 'accuracy': [0.991838812828064]}
FIT: {'loss': [0.12522020936012268], 'accuracy': [0.9634190797805786]}
EVALUATE: {'loss': [0.02385297231376171], 'accuracy': [0.9939641356468201]}
