FIT: {'loss': [2.9278762340545654], 'accuracy': [0.2544444501399994]}
EVALUATE: {'loss': [2.6305789947509766], 'accuracy': [0.4148148000240326]}
FIT: {'loss': [2.3902270793914795], 'accuracy': [0.38333332538604736]}
EVALUATE: {'loss': [1.9538538455963135], 'accuracy': [0.5037037134170532]}
FIT: {'loss': [2.370696544647217], 'accuracy': [0.3722222149372101]}
EVALUATE: {'loss': [2.156217336654663], 'accuracy': [0.4740740656852722]}
FIT: {'loss': [2.461151361465454], 'accuracy': [0.37444445490837097]}
EVALUATE: {'loss': [2.0461525917053223], 'accuracy': [0.4444444477558136]}
FIT: {'loss': [2.4511375427246094], 'accuracy': [0.3588888943195343]}
EVALUATE: {'loss': [2.0300328731536865], 'accuracy': [0.5333333611488342]}
FIT: {'loss': [2.198580026626587], 'accuracy': [0.4099999964237213]}
EVALUATE: {'loss': [1.915846347808838], 'accuracy': [0.5370370149612427]}
