FIT: {'loss': [2.9220426082611084], 'accuracy': [0.2539682686328888]}
EVALUATE: {'loss': [2.949104070663452], 'accuracy': [0.2876712381839752]}
FIT: {'loss': [2.795947790145874], 'accuracy': [0.27513226866722107]}
EVALUATE: {'loss': [2.6173970699310303], 'accuracy': [0.36986300349235535]}
FIT: {'loss': [2.7028324604034424], 'accuracy': [0.33862432837486267]}
EVALUATE: {'loss': [2.1109349727630615], 'accuracy': [0.4931506812572479]}
FIT: {'loss': [2.5504825115203857], 'accuracy': [0.35185185074806213]}
EVALUATE: {'loss': [2.4008052349090576], 'accuracy': [0.4794520437717438]}
FIT: {'loss': [2.464082717895508], 'accuracy': [0.3730158805847168]}
EVALUATE: {'loss': [2.073091506958008], 'accuracy': [0.5136986374855042]}
