FIT: {'loss': [3.022026300430298], 'accuracy': [0.23715415596961975]}
EVALUATE: {'loss': [3.1149678230285645], 'accuracy': [0.2750000059604645]}
FIT: {'loss': [2.716421365737915], 'accuracy': [0.31620553135871887]}
EVALUATE: {'loss': [2.434813976287842], 'accuracy': [0.4124999940395355]}
FIT: {'loss': [2.694533109664917], 'accuracy': [0.3320158123970032]}
EVALUATE: {'loss': [2.466287136077881], 'accuracy': [0.44999998807907104]}
FIT: {'loss': [2.626159429550171], 'accuracy': [0.33992093801498413]}
EVALUATE: {'loss': [2.2252614498138428], 'accuracy': [0.4375]}
FIT: {'loss': [2.2416648864746094], 'accuracy': [0.4308300316333771]}
EVALUATE: {'loss': [2.232729434967041], 'accuracy': [0.44999998807907104]}
FIT: {'loss': [2.377593755722046], 'accuracy': [0.395256906747818]}
EVALUATE: {'loss': [2.158024311065674], 'accuracy': [0.4625000059604645]}
