FIT: {'loss': [2.9232311248779297], 'accuracy': [0.25689223408699036]}
EVALUATE: {'loss': [2.523932933807373], 'accuracy': [0.41522490978240967]}
FIT: {'loss': [2.702958583831787], 'accuracy': [0.2957393527030945]}
EVALUATE: {'loss': [2.408446788787842], 'accuracy': [0.41522490978240967]}
FIT: {'loss': [2.520437240600586], 'accuracy': [0.378446102142334]}
EVALUATE: {'loss': [2.080925464630127], 'accuracy': [0.4636678099632263]}
FIT: {'loss': [2.435825824737549], 'accuracy': [0.37593984603881836]}
EVALUATE: {'loss': [2.1438753604888916], 'accuracy': [0.47750866413116455]}
FIT: {'loss': [2.5255179405212402], 'accuracy': [0.3558897376060486]}
EVALUATE: {'loss': [2.022411584854126], 'accuracy': [0.4809688627719879]}
