FIT: {'loss': [2.958800792694092], 'accuracy': [0.2559366822242737]}
EVALUATE: {'loss': [2.5496838092803955], 'accuracy': [0.3948339521884918]}
FIT: {'loss': [2.6736326217651367], 'accuracy': [0.3245382606983185]}
EVALUATE: {'loss': [2.2543158531188965], 'accuracy': [0.468634694814682]}
FIT: {'loss': [2.584740400314331], 'accuracy': [0.3443271815776825]}
EVALUATE: {'loss': [2.3070266246795654], 'accuracy': [0.43911439180374146]}
FIT: {'loss': [2.4159281253814697], 'accuracy': [0.3812665045261383]}
EVALUATE: {'loss': [2.094114065170288], 'accuracy': [0.5055350661277771]}
FIT: {'loss': [2.388617992401123], 'accuracy': [0.3627968430519104]}
EVALUATE: {'loss': [1.8969749212265015], 'accuracy': [0.4797047972679138]}
FIT: {'loss': [2.3676915168762207], 'accuracy': [0.42084431648254395]}
EVALUATE: {'loss': [1.8561283349990845], 'accuracy': [0.5313653349876404]}
FIT: {'loss': [2.4199936389923096], 'accuracy': [0.36807388067245483]}
EVALUATE: {'loss': [2.126462459564209], 'accuracy': [0.47601476311683655]}
