SENT | MsgID: 1675 | Time: 21620.090802
REC | From: 13 | MsgID: 1680 | Time: 21620.182099
SENT | MsgID: 1695 | Time: 21620.190802
SENT | MsgID: 1713 | Time: 21620.290802
SENT | MsgID: 1731 | Time: 21620.390802
SENT | MsgID: 1749 | Time: 21620.490802
SENT | MsgID: 1767 | Time: 21620.590802
SENT | MsgID: 1785 | Time: 21620.690802
SENT | MsgID: 1803 | Time: 21620.790802
SENT | MsgID: 1821 | Time: 21620.890802
SENT | MsgID: 1839 | Time: 21620.990802
SENT | MsgID: 1858 | Time: 21621.090802
SENT | MsgID: 1881 | Time: 21621.190802
SENT | MsgID: 1900 | Time: 21621.290802
SENT | MsgID: 1919 | Time: 21621.390802
SENT | MsgID: 1938 | Time: 21621.490802
SENT | MsgID: 1957 | Time: 21621.590802
SENT | MsgID: 1976 | Time: 21621.690802
SENT | MsgID: 1995 | Time: 21621.790802
SENT | MsgID: 2014 | Time: 21621.890802
SENT | MsgID: 2033 | Time: 21621.990802
SENT | MsgID: 2052 | Time: 21622.090802
SENT | MsgID: 2074 | Time: 21622.190802
SENT | MsgID: 2094 | Time: 21622.290802
SENT | MsgID: 2114 | Time: 21622.390802
SENT | MsgID: 2134 | Time: 21622.490802
SENT | MsgID: 2154 | Time: 21622.590802
SENT | MsgID: 2174 | Time: 21622.690802
SENT | MsgID: 2194 | Time: 21622.790802
SENT | MsgID: 2214 | Time: 21622.890802
SENT | MsgID: 2234 | Time: 21622.990802
SENT | MsgID: 2255 | Time: 21623.090802
REC | From: 13 | MsgID: 2260 | Time: 21623.182101
SENT | MsgID: 2279 | Time: 21623.190802
SENT | MsgID: 2300 | Time: 21623.290802
SENT | MsgID: 2321 | Time: 21623.390802
SENT | MsgID: 2342 | Time: 21623.490802
SENT | MsgID: 2363 | Time: 21623.590802
SENT | MsgID: 2384 | Time: 21623.690802
SENT | MsgID: 2405 | Time: 21623.790802
SENT | MsgID: 2426 | Time: 21623.890802
SENT | MsgID: 2447 | Time: 21623.990802
SENT | MsgID: 2468 | Time: 21624.090802
REC | From: 13 | MsgID: 2473 | Time: 21624.182098
SENT | MsgID: 2492 | Time: 21624.190802
SENT | MsgID: 2513 | Time: 21624.290802
SENT | MsgID: 2534 | Time: 21624.390802
SENT | MsgID: 2555 | Time: 21624.490802
