SENT | MsgID: 1 | Time: 21601.047361
SENT | MsgID: 2 | Time: 21601.147361
SENT | MsgID: 3 | Time: 21601.247361
SENT | MsgID: 4 | Time: 21601.347361
SENT | MsgID: 5 | Time: 21601.447361
SENT | MsgID: 6 | Time: 21601.547361
SENT | MsgID: 7 | Time: 21601.647361
SENT | MsgID: 8 | Time: 21601.747361
SENT | MsgID: 9 | Time: 21601.847361
SENT | MsgID: 10 | Time: 21601.947361
SENT | MsgID: 12 | Time: 21602.047361
SENT | MsgID: 14 | Time: 21602.147361
SENT | MsgID: 16 | Time: 21602.247361
SENT | MsgID: 18 | Time: 21602.347361
SENT | MsgID: 20 | Time: 21602.447361
SENT | MsgID: 22 | Time: 21602.547361
SENT | MsgID: 24 | Time: 21602.647361
SENT | MsgID: 26 | Time: 21602.747361
SENT | MsgID: 28 | Time: 21602.847361
SENT | MsgID: 30 | Time: 21602.947361
SENT | MsgID: 32 | Time: 21603.047361
SENT | MsgID: 36 | Time: 21603.147361
SENT | MsgID: 39 | Time: 21603.247361
SENT | MsgID: 42 | Time: 21603.347361
SENT | MsgID: 45 | Time: 21603.447361
SENT | MsgID: 48 | Time: 21603.547361
SENT | MsgID: 51 | Time: 21603.647361
SENT | MsgID: 54 | Time: 21603.747361
SENT | MsgID: 57 | Time: 21603.847361
SENT | MsgID: 60 | Time: 21603.947361
SENT | MsgID: 64 | Time: 21604.047361
SENT | MsgID: 69 | Time: 21604.147361
SENT | MsgID: 73 | Time: 21604.247361
SENT | MsgID: 77 | Time: 21604.347361
SENT | MsgID: 81 | Time: 21604.447361
SENT | MsgID: 85 | Time: 21604.547361
SENT | MsgID: 89 | Time: 21604.647361
SENT | MsgID: 93 | Time: 21604.747361
SENT | MsgID: 97 | Time: 21604.847361
SENT | MsgID: 101 | Time: 21604.947361
SENT | MsgID: 105 | Time: 21605.047361
SENT | MsgID: 111 | Time: 21605.147361
REC | From: 1 | MsgID: 107 | Time: 21605.230359
SENT | MsgID: 115 | Time: 21605.247361
SENT | MsgID: 119 | Time: 21605.347361
SENT | MsgID: 123 | Time: 21605.447361
SENT | MsgID: 127 | Time: 21605.547361
SENT | MsgID: 131 | Time: 21605.647361
SENT | MsgID: 135 | Time: 21605.747361
SENT | MsgID: 139 | Time: 21605.847361
SENT | MsgID: 143 | Time: 21605.947361
SENT | MsgID: 149 | Time: 21606.047361
SENT | MsgID: 156 | Time: 21606.147361
SENT | MsgID: 162 | Time: 21606.247361
SENT | MsgID: 168 | Time: 21606.347361
SENT | MsgID: 174 | Time: 21606.447361
SENT | MsgID: 180 | Time: 21606.547361
SENT | MsgID: 186 | Time: 21606.647361
SENT | MsgID: 192 | Time: 21606.747361
SENT | MsgID: 198 | Time: 21606.847361
SENT | MsgID: 204 | Time: 21606.947361
SENT | MsgID: 210 | Time: 21607.047361
SENT | MsgID: 217 | Time: 21607.147361
SENT | MsgID: 223 | Time: 21607.247361
SENT | MsgID: 229 | Time: 21607.347361
SENT | MsgID: 235 | Time: 21607.447361
SENT | MsgID: 241 | Time: 21607.547361
SENT | MsgID: 247 | Time: 21607.647361
SENT | MsgID: 253 | Time: 21607.747361
SENT | MsgID: 259 | Time: 21607.847361
SENT | MsgID: 265 | Time: 21607.947361
SENT | MsgID: 272 | Time: 21608.047361
SENT | MsgID: 282 | Time: 21608.147361
REC | From: 1 | MsgID: 275 | Time: 21608.230362
SENT | MsgID: 289 | Time: 21608.247361
SENT | MsgID: 296 | Time: 21608.347361
SENT | MsgID: 303 | Time: 21608.447361
SENT | MsgID: 310 | Time: 21608.547361
SENT | MsgID: 317 | Time: 21608.647361
SENT | MsgID: 324 | Time: 21608.747361
SENT | MsgID: 331 | Time: 21608.847361
SENT | MsgID: 338 | Time: 21608.947361
SENT | MsgID: 346 | Time: 21609.047361
SENT | MsgID: 356 | Time: 21609.147361
SENT | MsgID: 364 | Time: 21609.247361
SENT | MsgID: 372 | Time: 21609.347361
SENT | MsgID: 380 | Time: 21609.447361
SENT | MsgID: 388 | Time: 21609.547361
SENT | MsgID: 396 | Time: 21609.647361
SENT | MsgID: 404 | Time: 21609.747361
SENT | MsgID: 412 | Time: 21609.847361
SENT | MsgID: 420 | Time: 21609.947361
SENT | MsgID: 428 | Time: 21610.047361
SENT | MsgID: 441 | Time: 21610.147361
REC | From: 7 | MsgID: 432 | Time: 21610.168323
REC | From: 1 | MsgID: 431 | Time: 21610.230363
SENT | MsgID: 450 | Time: 21610.247361
SENT | MsgID: 459 | Time: 21610.347361
SENT | MsgID: 468 | Time: 21610.447361
SENT | MsgID: 477 | Time: 21610.547361
SENT | MsgID: 486 | Time: 21610.647361
SENT | MsgID: 495 | Time: 21610.747361
