FIT: {'loss': [0.9764890670776367], 'accuracy': [0.7217080593109131]}
EVALUATE: {'loss': [0.17267264425754547], 'accuracy': [0.9546884298324585]}
FIT: {'loss': [0.19873294234275818], 'accuracy': [0.942578136920929]}
EVALUATE: {'loss': [0.03435248136520386], 'accuracy': [0.991073727607727]}
FIT: {'loss': [0.17021594941616058], 'accuracy': [0.9494643807411194]}
EVALUATE: {'loss': [0.050143178552389145], 'accuracy': [0.9892884492874146]}
FIT: {'loss': [0.17492376267910004], 'accuracy': [0.9470232725143433]}
EVALUATE: {'loss': [0.03531096130609512], 'accuracy': [0.991073727607727]}
FIT: {'loss': [0.1645565629005432], 'accuracy': [0.9512861371040344]}
EVALUATE: {'loss': [0.04050307348370552], 'accuracy': [0.9895434975624084]}
FIT: {'loss': [0.11714234203100204], 'accuracy': [0.964111328125]}
EVALUATE: {'loss': [0.02606278657913208], 'accuracy': [0.9929440021514893]}
