FIT: {'loss': [0.9556116461753845], 'accuracy': [0.7292501926422119]}
EVALUATE: {'loss': [0.1818210333585739], 'accuracy': [0.9530732035636902]}
FIT: {'loss': [0.18270039558410645], 'accuracy': [0.944399893283844]}
EVALUATE: {'loss': [0.03756614774465561], 'accuracy': [0.9903085827827454]}
FIT: {'loss': [0.19720782339572906], 'accuracy': [0.9413028955459595]}
EVALUATE: {'loss': [0.055866848677396774], 'accuracy': [0.9869080781936646]}
FIT: {'loss': [0.1983158439397812], 'accuracy': [0.9405742287635803]}
EVALUATE: {'loss': [0.04432734474539757], 'accuracy': [0.9879282712936401]}
FIT: {'loss': [0.16972477734088898], 'accuracy': [0.950484573841095]}
EVALUATE: {'loss': [0.03503089398145676], 'accuracy': [0.9904786348342896]}
FIT: {'loss': [0.1534702032804489], 'accuracy': [0.9538002014160156]}
EVALUATE: {'loss': [0.04037259891629219], 'accuracy': [0.990138590335846]}
