FIT: {'loss': [0.992806613445282], 'accuracy': [0.7188296914100647]}
EVALUATE: {'loss': [0.14667057991027832], 'accuracy': [0.9606392979621887]}
FIT: {'loss': [0.31700369715690613], 'accuracy': [0.9046855568885803]}
EVALUATE: {'loss': [0.07977624237537384], 'accuracy': [0.9814673066139221]}
FIT: {'loss': [0.2766609787940979], 'accuracy': [0.9176928997039795]}
EVALUATE: {'loss': [0.06502903997898102], 'accuracy': [0.9821473956108093]}
FIT: {'loss': [0.20082780718803406], 'accuracy': [0.9393354058265686]}
EVALUATE: {'loss': [0.049439042806625366], 'accuracy': [0.990138590335846]}
FIT: {'loss': [0.16433726251125336], 'accuracy': [0.9511404037475586]}
EVALUATE: {'loss': [0.032949235290288925], 'accuracy': [0.9909036755561829]}
