FIT: {'loss': [1.0135524272918701], 'accuracy': [0.7138016223907471]}
EVALUATE: {'loss': [0.1459161937236786], 'accuracy': [0.9586840271949768]}
FIT: {'loss': [0.2828901410102844], 'accuracy': [0.9156160950660706]}
EVALUATE: {'loss': [0.05918528139591217], 'accuracy': [0.9843577146530151]}
FIT: {'loss': [0.21261492371559143], 'accuracy': [0.9370400309562683]}
EVALUATE: {'loss': [0.038908831775188446], 'accuracy': [0.988948404788971]}
FIT: {'loss': [0.2013256549835205], 'accuracy': [0.9396633505821228]}
EVALUATE: {'loss': [0.058287862688302994], 'accuracy': [0.9908186793327332]}
FIT: {'loss': [0.17566265165805817], 'accuracy': [0.9477155208587646]}
EVALUATE: {'loss': [0.04616552218794823], 'accuracy': [0.9868230819702148]}
