FIT: {'loss': [1.0031017065048218], 'accuracy': [0.7177366614341736]}
EVALUATE: {'loss': [0.16135703027248383], 'accuracy': [0.9543483853340149]}
FIT: {'loss': [0.273922860622406], 'accuracy': [0.9194054007530212]}
EVALUATE: {'loss': [0.06416063755750656], 'accuracy': [0.984612762928009]}
FIT: {'loss': [0.2073543667793274], 'accuracy': [0.9386431574821472]}
EVALUATE: {'loss': [0.044431306421756744], 'accuracy': [0.9895434975624084]}
FIT: {'loss': [0.19763372838497162], 'accuracy': [0.9401369690895081]}
EVALUATE: {'loss': [0.05652247741818428], 'accuracy': [0.9843577146530151]}
FIT: {'loss': [0.17663685977458954], 'accuracy': [0.9490635991096497]}
EVALUATE: {'loss': [0.05112884193658829], 'accuracy': [0.9881832599639893]}
FIT: {'loss': [0.16106492280960083], 'accuracy': [0.9519784450531006]}
EVALUATE: {'loss': [0.03195847198367119], 'accuracy': [0.9922638535499573]}
