FIT: {'loss': [1.0124212503433228], 'accuracy': [0.715878427028656]}
EVALUATE: {'loss': [0.15009577572345734], 'accuracy': [0.9642948508262634]}
FIT: {'loss': [0.14615486562252045], 'accuracy': [0.956569254398346]}
EVALUATE: {'loss': [0.03404664248228073], 'accuracy': [0.9920088648796082]}
FIT: {'loss': [0.12718482315540314], 'accuracy': [0.9617794752120972]}
EVALUATE: {'loss': [0.034166134893894196], 'accuracy': [0.9919238090515137]}
FIT: {'loss': [0.11528562009334564], 'accuracy': [0.9662246108055115]}
EVALUATE: {'loss': [0.02505640871822834], 'accuracy': [0.993539035320282]}
FIT: {'loss': [0.10428289324045181], 'accuracy': [0.9686657190322876]}
EVALUATE: {'loss': [0.027218859642744064], 'accuracy': [0.994219183921814]}
FIT: {'loss': [0.10240386426448822], 'accuracy': [0.9704146385192871]}
EVALUATE: {'loss': [0.01908166892826557], 'accuracy': [0.9953243136405945]}
