FIT: {'loss': [1.0267963409423828], 'accuracy': [0.7078262567520142]}
EVALUATE: {'loss': [0.21044033765792847], 'accuracy': [0.9386211037635803]}
FIT: {'loss': [0.3026829659938812], 'accuracy': [0.9047584533691406]}
EVALUATE: {'loss': [0.11386392265558243], 'accuracy': [0.9703307151794434]}
FIT: {'loss': [0.2824613153934479], 'accuracy': [0.9121912121772766]}
EVALUATE: {'loss': [0.06631536781787872], 'accuracy': [0.9824874401092529]}
FIT: {'loss': [0.13056127727031708], 'accuracy': [0.9593747854232788]}
EVALUATE: {'loss': [0.03571738302707672], 'accuracy': [0.9908186793327332]}
FIT: {'loss': [0.10531339049339294], 'accuracy': [0.9675362706184387]}
EVALUATE: {'loss': [0.04131703823804855], 'accuracy': [0.9897985458374023]}
FIT: {'loss': [0.08926592022180557], 'accuracy': [0.9728922247886658]}
EVALUATE: {'loss': [0.01807720586657524], 'accuracy': [0.9958344101905823]}
FIT: {'loss': [0.07846654206514359], 'accuracy': [0.9772644639015198]}
EVALUATE: {'loss': [0.01819841004908085], 'accuracy': [0.9964295029640198]}
