FIT: {'loss': [1.0352548360824585], 'accuracy': [0.7050572037696838]}
EVALUATE: {'loss': [0.18851950764656067], 'accuracy': [0.9458471536636353]}
FIT: {'loss': [0.2993197441101074], 'accuracy': [0.9089120626449585]}
EVALUATE: {'loss': [0.0710778459906578], 'accuracy': [0.983422577381134]}
FIT: {'loss': [0.2902447283267975], 'accuracy': [0.9096043109893799]}
EVALUATE: {'loss': [0.06862499564886093], 'accuracy': [0.9829975366592407]}
FIT: {'loss': [0.17343968152999878], 'accuracy': [0.9484806656837463]}
EVALUATE: {'loss': [0.02924296446144581], 'accuracy': [0.9933690428733826]}
FIT: {'loss': [0.13731031119823456], 'accuracy': [0.9593747854232788]}
EVALUATE: {'loss': [0.03649694100022316], 'accuracy': [0.9932840466499329]}
FIT: {'loss': [0.10589258372783661], 'accuracy': [0.9670625925064087]}
EVALUATE: {'loss': [0.02681824006140232], 'accuracy': [0.9925189018249512]}
FIT: {'loss': [0.08722806721925735], 'accuracy': [0.9742403030395508]}
EVALUATE: {'loss': [0.022734543308615685], 'accuracy': [0.9944741725921631]}
FIT: {'loss': [0.07494504004716873], 'accuracy': [0.9781753420829773]}
EVALUATE: {'loss': [0.0187674667686224], 'accuracy': [0.9943891763687134]}
