FIT: {'loss': [1.0258909463882446], 'accuracy': [0.7108504176139832]}
EVALUATE: {'loss': [0.17174237966537476], 'accuracy': [0.9517130255699158]}
FIT: {'loss': [0.3026326596736908], 'accuracy': [0.9086205363273621]}
EVALUATE: {'loss': [0.06394176930189133], 'accuracy': [0.9827424883842468]}
FIT: {'loss': [0.2848531901836395], 'accuracy': [0.9144501686096191]}
EVALUATE: {'loss': [0.06979575008153915], 'accuracy': [0.9833375811576843]}
FIT: {'loss': [0.1791013479232788], 'accuracy': [0.9474604725837708]}
EVALUATE: {'loss': [0.03526566922664642], 'accuracy': [0.990648627281189]}
FIT: {'loss': [0.1490854024887085], 'accuracy': [0.9544560313224792]}
EVALUATE: {'loss': [0.03402845188975334], 'accuracy': [0.9917538166046143]}
