FIT: {'loss': [1.0219234228134155], 'accuracy': [0.7126721739768982]}
EVALUATE: {'loss': [0.15143868327140808], 'accuracy': [0.9589390754699707]}
FIT: {'loss': [0.30335327982902527], 'accuracy': [0.9078189730644226]}
EVALUATE: {'loss': [0.08153260499238968], 'accuracy': [0.9773867130279541]}
FIT: {'loss': [0.28319868445396423], 'accuracy': [0.9153975248336792]}
EVALUATE: {'loss': [0.06069059297442436], 'accuracy': [0.9843577146530151]}
FIT: {'loss': [0.17389711737632751], 'accuracy': [0.9493915438652039]}
EVALUATE: {'loss': [0.046929553151130676], 'accuracy': [0.9870781302452087]}
FIT: {'loss': [0.14533540606498718], 'accuracy': [0.9563871026039124]}
EVALUATE: {'loss': [0.03184496983885765], 'accuracy': [0.9911587238311768]}
