FIT: {'loss': [0.9904806017875671], 'accuracy': [0.7214165925979614]}
EVALUATE: {'loss': [0.13861367106437683], 'accuracy': [0.964634895324707]}
FIT: {'loss': [0.29260343313217163], 'accuracy': [0.9108431339263916]}
EVALUATE: {'loss': [0.06684669107198715], 'accuracy': [0.9839326739311218]}
FIT: {'loss': [0.28390300273895264], 'accuracy': [0.9158347249031067]}
EVALUATE: {'loss': [0.07062184810638428], 'accuracy': [0.9818923473358154]}
FIT: {'loss': [0.17615000903606415], 'accuracy': [0.9486263990402222]}
EVALUATE: {'loss': [0.05060512199997902], 'accuracy': [0.9869080781936646]}
FIT: {'loss': [0.1438215672969818], 'accuracy': [0.956678569316864]}
EVALUATE: {'loss': [0.03475270792841911], 'accuracy': [0.990648627281189]}
