FIT: {'loss': [3.078439712524414], 'accuracy': [0.20283019542694092]}
EVALUATE: {'loss': [2.929001808166504], 'accuracy': [0.2883211672306061]}
FIT: {'loss': [2.958280086517334], 'accuracy': [0.2641509473323822]}
EVALUATE: {'loss': [2.718845844268799], 'accuracy': [0.32846716046333313]}
FIT: {'loss': [2.6815078258514404], 'accuracy': [0.33018869161605835]}
EVALUATE: {'loss': [2.22906231880188], 'accuracy': [0.44525548815727234]}
FIT: {'loss': [2.5982234477996826], 'accuracy': [0.3396226465702057]}
EVALUATE: {'loss': [2.3456451892852783], 'accuracy': [0.4270072877407074]}
FIT: {'loss': [2.665964365005493], 'accuracy': [0.3396226465702057]}
EVALUATE: {'loss': [2.4256725311279297], 'accuracy': [0.3905109465122223]}
FIT: {'loss': [2.4173126220703125], 'accuracy': [0.36320754885673523]}
EVALUATE: {'loss': [2.364942789077759], 'accuracy': [0.3978102207183838]}
FIT: {'loss': [2.4410855770111084], 'accuracy': [0.37264150381088257]}
EVALUATE: {'loss': [2.18878436088562], 'accuracy': [0.5036496520042419]}
