FIT: {'loss': [3.056546211242676], 'accuracy': [0.22562673687934875]}
EVALUATE: {'loss': [2.7655868530273438], 'accuracy': [0.4000000059604645]}
FIT: {'loss': [2.6656720638275146], 'accuracy': [0.3621169924736023]}
EVALUATE: {'loss': [2.743762254714966], 'accuracy': [0.28823530673980713]}
FIT: {'loss': [2.5879266262054443], 'accuracy': [0.31476321816444397]}
EVALUATE: {'loss': [2.4742026329040527], 'accuracy': [0.4470588266849518]}
FIT: {'loss': [2.6970715522766113], 'accuracy': [0.3064066767692566]}
EVALUATE: {'loss': [2.4991445541381836], 'accuracy': [0.47058823704719543]}
FIT: {'loss': [2.5029137134552], 'accuracy': [0.3955431878566742]}
EVALUATE: {'loss': [2.232607126235962], 'accuracy': [0.4588235318660736]}
FIT: {'loss': [2.4530985355377197], 'accuracy': [0.38718661665916443]}
EVALUATE: {'loss': [2.3885467052459717], 'accuracy': [0.47058823704719543]}
FIT: {'loss': [2.448683977127075], 'accuracy': [0.3537604510784149]}
EVALUATE: {'loss': [2.2835490703582764], 'accuracy': [0.4470588266849518]}
