FIT: {'loss': [0.9833326935768127], 'accuracy': [0.7245500087738037]}
EVALUATE: {'loss': [0.14490815997123718], 'accuracy': [0.9619144797325134]}
FIT: {'loss': [0.10274101793766022], 'accuracy': [0.9697223901748657]}
EVALUATE: {'loss': [0.020472828298807144], 'accuracy': [0.9937090873718262]}
FIT: {'loss': [0.08800234645605087], 'accuracy': [0.974677562713623]}
EVALUATE: {'loss': [0.015780098736286163], 'accuracy': [0.9954093098640442]}
FIT: {'loss': [0.07800551503896713], 'accuracy': [0.9779931306838989]}
EVALUATE: {'loss': [0.012683176435530186], 'accuracy': [0.9966844916343689]}
FIT: {'loss': [0.07287754118442535], 'accuracy': [0.9780660271644592]}
EVALUATE: {'loss': [0.012766975909471512], 'accuracy': [0.9966844916343689]}
