FIT: {'loss': [0.9646062254905701], 'accuracy': [0.7262260317802429]}
EVALUATE: {'loss': [0.1717076152563095], 'accuracy': [0.962254524230957]}
FIT: {'loss': [0.309762179851532], 'accuracy': [0.9078918695449829]}
EVALUATE: {'loss': [0.066168412566185], 'accuracy': [0.9826574921607971]}
FIT: {'loss': [0.20941470563411713], 'accuracy': [0.9371492862701416]}
EVALUATE: {'loss': [0.03802260011434555], 'accuracy': [0.9899685382843018]}
FIT: {'loss': [0.1586790531873703], 'accuracy': [0.9539459347724915]}
EVALUATE: {'loss': [0.030481837689876556], 'accuracy': [0.9912437200546265]}
FIT: {'loss': [0.11980897188186646], 'accuracy': [0.9656780362129211]}
EVALUATE: {'loss': [0.030795857310295105], 'accuracy': [0.9919238090515137]}
