FIT: {'loss': [0.9779696464538574], 'accuracy': [0.7252787351608276]}
EVALUATE: {'loss': [0.15197940170764923], 'accuracy': [0.9584289789199829]}
FIT: {'loss': [0.15706966817378998], 'accuracy': [0.9532536864280701]}
EVALUATE: {'loss': [0.0430353507399559], 'accuracy': [0.9874181747436523]}
FIT: {'loss': [0.11560633033514023], 'accuracy': [0.9656780362129211]}
EVALUATE: {'loss': [0.026452520862221718], 'accuracy': [0.9931989908218384]}
FIT: {'loss': [0.09579300880432129], 'accuracy': [0.9711068868637085]}
EVALUATE: {'loss': [0.019150730222463608], 'accuracy': [0.994729220867157]}
FIT: {'loss': [0.08410006761550903], 'accuracy': [0.9748597145080566]}
EVALUATE: {'loss': [0.020096927881240845], 'accuracy': [0.9938791394233704]}
FIT: {'loss': [0.08223672211170197], 'accuracy': [0.9760256409645081]}
EVALUATE: {'loss': [0.01663147658109665], 'accuracy': [0.9950692653656006]}
