Tipo: ENVIO | Node: RSU_100004 | MsgID: 1568 | Tempo: 21604.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 2369 | Tempo: 21605.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 3255 | Tempo: 21606.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 4614 | Tempo: 21607.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 5985 | Tempo: 21608.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 7544 | Tempo: 21609.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 9334 | Tempo: 21610.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 11501 | Tempo: 21611.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 13718 | Tempo: 21612.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 15965 | Tempo: 21613.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 18417 | Tempo: 21614.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 21150 | Tempo: 21615.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 23969 | Tempo: 21616.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 27895 | Tempo: 21617.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 32543 | Tempo: 21618.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 37504 | Tempo: 21619.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 43069 | Tempo: 21620.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 48959 | Tempo: 21621.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 54997 | Tempo: 21622.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 61234 | Tempo: 21623.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 67913 | Tempo: 21624.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 74569 | Tempo: 21625.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 81235 | Tempo: 21626.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 87939 | Tempo: 21627.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 94605 | Tempo: 21628.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 101282 | Tempo: 21629.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 108570 | Tempo: 21630.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 116661 | Tempo: 21631.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 125195 | Tempo: 21632.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 133893 | Tempo: 21633.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 142724 | Tempo: 21634.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 151766 | Tempo: 21635.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 161752 | Tempo: 21636.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 172052 | Tempo: 21637.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 183113 | Tempo: 21638.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 195225 | Tempo: 21639.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 207385 | Tempo: 21640.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 219492 | Tempo: 21641.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 231601 | Tempo: 21642.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 243703 | Tempo: 21643.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 255925 | Tempo: 21644.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 268317 | Tempo: 21645.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 280690 | Tempo: 21646.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 293321 | Tempo: 21647.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 305947 | Tempo: 21648.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 318703 | Tempo: 21649.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 332155 | Tempo: 21650.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 346109 | Tempo: 21651.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 360231 | Tempo: 21652.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 375292 | Tempo: 21653.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 390391 | Tempo: 21654.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 405501 | Tempo: 21655.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 420598 | Tempo: 21656.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 435728 | Tempo: 21657.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 451222 | Tempo: 21658.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 466745 | Tempo: 21659.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 482765 | Tempo: 21660.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 498742 | Tempo: 21661.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 514892 | Tempo: 21662.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 531518 | Tempo: 21663.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 548894 | Tempo: 21664.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 566491 | Tempo: 21665.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 584739 | Tempo: 21666.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 602984 | Tempo: 21667.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 622459 | Tempo: 21668.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 643319 | Tempo: 21669.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 664976 | Tempo: 21670.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 687146 | Tempo: 21671.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 709369 | Tempo: 21672.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 731690 | Tempo: 21673.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 754935 | Tempo: 21674.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 779162 | Tempo: 21675.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 804321 | Tempo: 21676.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 830472 | Tempo: 21677.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 856732 | Tempo: 21678.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 882671 | Tempo: 21679.1
Tipo: ENVIO | Node: RSU_100004 | MsgID: 908860 | Tempo: 21680.1
