Tipo: ENVIO | Node: RSU_100005 | MsgID: 32539 | Tempo: 21618.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 37500 | Tempo: 21619.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 43065 | Tempo: 21620.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 48955 | Tempo: 21621.1
Tipo: RECEBIMENTO | Node: 18 | MsgID: 49728 | Tempo: 21621.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 54993 | Tempo: 21622.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 61230 | Tempo: 21623.1
Tipo: RECEBIMENTO | Node: 18 | MsgID: 62084 | Tempo: 21623.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 67909 | Tempo: 21624.1
Tipo: RECEBIMENTO | Node: 18 | MsgID: 68735 | Tempo: 21624.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 74565 | Tempo: 21625.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 81231 | Tempo: 21626.1
Tipo: RECEBIMENTO | Node: 18 | MsgID: 82058 | Tempo: 21626.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 87935 | Tempo: 21627.1
Tipo: RECEBIMENTO | Node: 18 | MsgID: 88761 | Tempo: 21627.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 94601 | Tempo: 21628.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 101278 | Tempo: 21629.1
Tipo: RECEBIMENTO | Node: 19 | MsgID: 102432 | Tempo: 21629.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 108566 | Tempo: 21630.1
Tipo: RECEBIMENTO | Node: 19 | MsgID: 109828 | Tempo: 21630.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 116657 | Tempo: 21631.1
Tipo: RECEBIMENTO | Node: 19 | MsgID: 117968 | Tempo: 21631.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 125191 | Tempo: 21632.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 133889 | Tempo: 21633.1
Tipo: RECEBIMENTO | Node: 19 | MsgID: 135218 | Tempo: 21633.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 142720 | Tempo: 21634.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 151762 | Tempo: 21635.1
Tipo: RECEBIMENTO | Node: 22 | MsgID: 152687 | Tempo: 21635.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 161748 | Tempo: 21636.1
Tipo: RECEBIMENTO | Node: 18 | MsgID: 162973 | Tempo: 21636.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 172048 | Tempo: 21637.1
Tipo: RECEBIMENTO | Node: 18 | MsgID: 173323 | Tempo: 21637.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 183109 | Tempo: 21638.1
Tipo: RECEBIMENTO | Node: 22 | MsgID: 184260 | Tempo: 21638.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 195221 | Tempo: 21639.1
Tipo: RECEBIMENTO | Node: 19 | MsgID: 197062 | Tempo: 21639.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 207381 | Tempo: 21640.1
Tipo: RECEBIMENTO | Node: 19 | MsgID: 209206 | Tempo: 21640.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 219488 | Tempo: 21641.1
Tipo: RECEBIMENTO | Node: 22 | MsgID: 220638 | Tempo: 21641.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 231597 | Tempo: 21642.1
Tipo: RECEBIMENTO | Node: 22 | MsgID: 232748 | Tempo: 21642.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 243699 | Tempo: 21643.1
Tipo: RECEBIMENTO | Node: 19 | MsgID: 245563 | Tempo: 21643.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 255921 | Tempo: 21644.1
Tipo: RECEBIMENTO | Node: 18 | MsgID: 257350 | Tempo: 21644.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 268313 | Tempo: 21645.1
Tipo: RECEBIMENTO | Node: 22 | MsgID: 269491 | Tempo: 21645.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 280686 | Tempo: 21646.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 293317 | Tempo: 21647.1
Tipo: ENVIO | Node: RSU_100005 | MsgID: 305943 | Tempo: 21648.1
Tipo: RECEBIMENTO | Node: 22 | MsgID: 307137 | Tempo: 21648.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 318699 | Tempo: 21649.1
Tipo: RECEBIMENTO | Node: 19 | MsgID: 320697 | Tempo: 21649.2
Tipo: ENVIO | Node: RSU_100005 | MsgID: 332151 | Tempo: 21650.1
