Tipo: ENVIO | Node: RSU_100002 | MsgID: 190 | Tempo: 21601.1
Tipo: ENVIO | Node: RSU_100002 | MsgID: 434 | Tempo: 21602.1
Tipo: RECEBIMENTO | Node: 1 | MsgID: 537 | Tempo: 21602.2
Tipo: ENVIO | Node: RSU_100002 | MsgID: 922 | Tempo: 21603.1
Tipo: RECEBIMENTO | Node: 1 | MsgID: 1051 | Tempo: 21603.2
Tipo: ENVIO | Node: RSU_100002 | MsgID: 1572 | Tempo: 21604.1
Tipo: ENVIO | Node: RSU_100002 | MsgID: 2373 | Tempo: 21605.1
Tipo: ENVIO | Node: RSU_100002 | MsgID: 3259 | Tempo: 21606.1
Tipo: RECEBIMENTO | Node: 5 | MsgID: 3590 | Tempo: 21606.3
Tipo: ENVIO | Node: RSU_100002 | MsgID: 4618 | Tempo: 21607.1
Tipo: ENVIO | Node: RSU_100002 | MsgID: 5989 | Tempo: 21608.1
Tipo: RECEBIMENTO | Node: 1 | MsgID: 6302 | Tempo: 21608.2
Tipo: ENVIO | Node: RSU_100002 | MsgID: 7548 | Tempo: 21609.1
Tipo: ENVIO | Node: RSU_100002 | MsgID: 9338 | Tempo: 21610.1
Tipo: ENVIO | Node: RSU_100002 | MsgID: 11505 | Tempo: 21611.1
Tipo: RECEBIMENTO | Node: 1 | MsgID: 11924 | Tempo: 21611.2
Tipo: ENVIO | Node: RSU_100002 | MsgID: 13722 | Tempo: 21612.1
Tipo: RECEBIMENTO | Node: 5 | MsgID: 14262 | Tempo: 21612.3
Tipo: ENVIO | Node: RSU_100002 | MsgID: 15969 | Tempo: 21613.1
Tipo: RECEBIMENTO | Node: 1 | MsgID: 16412 | Tempo: 21613.2
Tipo: ENVIO | Node: RSU_100002 | MsgID: 18421 | Tempo: 21614.1
Tipo: RECEBIMENTO | Node: 5 | MsgID: 19060 | Tempo: 21614.3
Tipo: ENVIO | Node: RSU_100002 | MsgID: 21154 | Tempo: 21615.1
Tipo: ENVIO | Node: RSU_100002 | MsgID: 23973 | Tempo: 21616.1
Tipo: RECEBIMENTO | Node: 5 | MsgID: 24836 | Tempo: 21616.3
Tipo: ENVIO | Node: RSU_100002 | MsgID: 27899 | Tempo: 21617.1
Tipo: RECEBIMENTO | Node: 1 | MsgID: 28714 | Tempo: 21617.2
Tipo: ENVIO | Node: RSU_100002 | MsgID: 32547 | Tempo: 21618.1
Tipo: RECEBIMENTO | Node: 5 | MsgID: 33665 | Tempo: 21618.3
Tipo: ENVIO | Node: RSU_100002 | MsgID: 37508 | Tempo: 21619.1
Tipo: ENVIO | Node: RSU_100002 | MsgID: 43073 | Tempo: 21620.1
Tipo: RECEBIMENTO | Node: 5 | MsgID: 44407 | Tempo: 21620.3
Tipo: ENVIO | Node: RSU_100002 | MsgID: 48963 | Tempo: 21621.1
Tipo: RECEBIMENTO | Node: 10 | MsgID: 50618 | Tempo: 21621.3
Tipo: ENVIO | Node: RSU_100002 | MsgID: 55001 | Tempo: 21622.1
Tipo: ENVIO | Node: RSU_100002 | MsgID: 61238 | Tempo: 21623.1
Tipo: RECEBIMENTO | Node: 10 | MsgID: 63050 | Tempo: 21623.3
Tipo: ENVIO | Node: RSU_100002 | MsgID: 67917 | Tempo: 21624.1
Tipo: ENVIO | Node: RSU_100002 | MsgID: 74573 | Tempo: 21625.1
Tipo: RECEBIMENTO | Node: 11 | MsgID: 76352 | Tempo: 21625.3
Tipo: ENVIO | Node: RSU_100002 | MsgID: 81239 | Tempo: 21626.1
Tipo: RECEBIMENTO | Node: 1 | MsgID: 82389 | Tempo: 21626.2
Tipo: ENVIO | Node: RSU_100002 | MsgID: 87943 | Tempo: 21627.1
Tipo: RECEBIMENTO | Node: 11 | MsgID: 89727 | Tempo: 21627.3
Tipo: ENVIO | Node: RSU_100002 | MsgID: 94609 | Tempo: 21628.1
Tipo: ENVIO | Node: RSU_100002 | MsgID: 101286 | Tempo: 21629.1
Tipo: RECEBIMENTO | Node: 5 | MsgID: 102908 | Tempo: 21629.3
Tipo: ENVIO | Node: RSU_100002 | MsgID: 108574 | Tempo: 21630.1
Tipo: RECEBIMENTO | Node: 5 | MsgID: 110387 | Tempo: 21630.3
Tipo: ENVIO | Node: RSU_100002 | MsgID: 116665 | Tempo: 21631.1
Tipo: RECEBIMENTO | Node: 5 | MsgID: 118565 | Tempo: 21631.3
Tipo: ENVIO | Node: RSU_100002 | MsgID: 125199 | Tempo: 21632.1
Tipo: ENVIO | Node: RSU_100002 | MsgID: 133897 | Tempo: 21633.1
Tipo: RECEBIMENTO | Node: 11 | MsgID: 136266 | Tempo: 21633.3
Tipo: ENVIO | Node: RSU_100002 | MsgID: 142728 | Tempo: 21634.1
Tipo: ENVIO | Node: RSU_100002 | MsgID: 151770 | Tempo: 21635.1
Tipo: RECEBIMENTO | Node: 10 | MsgID: 154409 | Tempo: 21635.3
Tipo: ENVIO | Node: RSU_100002 | MsgID: 161756 | Tempo: 21636.1
Tipo: ENVIO | Node: RSU_100002 | MsgID: 172056 | Tempo: 21637.1
Tipo: ENVIO | Node: RSU_100002 | MsgID: 183117 | Tempo: 21638.1
Tipo: ENVIO | Node: RSU_100002 | MsgID: 195229 | Tempo: 21639.1
Tipo: RECEBIMENTO | Node: 5 | MsgID: 197878 | Tempo: 21639.3
Tipo: ENVIO | Node: RSU_100002 | MsgID: 207389 | Tempo: 21640.1
Tipo: RECEBIMENTO | Node: 31 | MsgID: 208520 | Tempo: 21640.2
Tipo: ENVIO | Node: RSU_100002 | MsgID: 219496 | Tempo: 21641.1
Tipo: RECEBIMENTO | Node: 11 | MsgID: 222701 | Tempo: 21641.3
Tipo: ENVIO | Node: RSU_100002 | MsgID: 231605 | Tempo: 21642.1
Tipo: RECEBIMENTO | Node: 14 | MsgID: 233621 | Tempo: 21642.2
Tipo: ENVIO | Node: RSU_100002 | MsgID: 243707 | Tempo: 21643.1
Tipo: RECEBIMENTO | Node: 5 | MsgID: 246379 | Tempo: 21643.3
Tipo: ENVIO | Node: RSU_100002 | MsgID: 255929 | Tempo: 21644.1
Tipo: RECEBIMENTO | Node: 1 | MsgID: 257929 | Tempo: 21644.2
Tipo: ENVIO | Node: RSU_100002 | MsgID: 268321 | Tempo: 21645.1
Tipo: RECEBIMENTO | Node: 10 | MsgID: 271578 | Tempo: 21645.3
Tipo: ENVIO | Node: RSU_100002 | MsgID: 280694 | Tempo: 21646.1
Tipo: RECEBIMENTO | Node: 31 | MsgID: 281866 | Tempo: 21646.2
Tipo: ENVIO | Node: RSU_100002 | MsgID: 293325 | Tempo: 21647.1
Tipo: ENVIO | Node: RSU_100002 | MsgID: 305951 | Tempo: 21648.1
Tipo: RECEBIMENTO | Node: 10 | MsgID: 309302 | Tempo: 21648.3
Tipo: ENVIO | Node: RSU_100002 | MsgID: 318707 | Tempo: 21649.1
Tipo: RECEBIMENTO | Node: 5 | MsgID: 321625 | Tempo: 21649.3
Tipo: ENVIO | Node: RSU_100002 | MsgID: 332159 | Tempo: 21650.1
Tipo: RECEBIMENTO | Node: 14 | MsgID: 334408 | Tempo: 21650.2
Tipo: ENVIO | Node: RSU_100002 | MsgID: 346113 | Tempo: 21651.1
Tipo: RECEBIMENTO | Node: 14 | MsgID: 348431 | Tempo: 21651.2
Tipo: ENVIO | Node: RSU_100002 | MsgID: 360235 | Tempo: 21652.1
Tipo: RECEBIMENTO | Node: 11 | MsgID: 364140 | Tempo: 21652.3
Tipo: ENVIO | Node: RSU_100002 | MsgID: 375296 | Tempo: 21653.1
Tipo: RECEBIMENTO | Node: 11 | MsgID: 379239 | Tempo: 21653.3
Tipo: ENVIO | Node: RSU_100002 | MsgID: 390395 | Tempo: 21654.1
Tipo: ENVIO | Node: RSU_100002 | MsgID: 405505 | Tempo: 21655.1
Tipo: ENVIO | Node: RSU_100002 | MsgID: 420602 | Tempo: 21656.1
Tipo: ENVIO | Node: RSU_100002 | MsgID: 435732 | Tempo: 21657.1
Tipo: RECEBIMENTO | Node: 14 | MsgID: 438271 | Tempo: 21657.2
Tipo: ENVIO | Node: RSU_100002 | MsgID: 451226 | Tempo: 21658.1
Tipo: ENVIO | Node: RSU_100002 | MsgID: 466749 | Tempo: 21659.1
Tipo: RECEBIMENTO | Node: 10 | MsgID: 470979 | Tempo: 21659.3
Tipo: ENVIO | Node: RSU_100002 | MsgID: 482769 | Tempo: 21660.1
Tipo: RECEBIMENTO | Node: 10 | MsgID: 486956 | Tempo: 21660.3
Tipo: ENVIO | Node: RSU_100002 | MsgID: 498746 | Tempo: 21661.1
Tipo: RECEBIMENTO | Node: 5 | MsgID: 502218 | Tempo: 21661.3
Tipo: ENVIO | Node: RSU_100002 | MsgID: 514896 | Tempo: 21662.1
Tipo: RECEBIMENTO | Node: 11 | MsgID: 519183 | Tempo: 21662.3
Tipo: ENVIO | Node: RSU_100002 | MsgID: 531522 | Tempo: 21663.1
Tipo: RECEBIMENTO | Node: 11 | MsgID: 536017 | Tempo: 21663.3
Tipo: ENVIO | Node: RSU_100002 | MsgID: 548898 | Tempo: 21664.1
Tipo: RECEBIMENTO | Node: 5 | MsgID: 552649 | Tempo: 21664.3
Tipo: ENVIO | Node: RSU_100002 | MsgID: 566495 | Tempo: 21665.1
Tipo: RECEBIMENTO | Node: 5 | MsgID: 570387 | Tempo: 21665.3
Tipo: ENVIO | Node: RSU_100002 | MsgID: 584743 | Tempo: 21666.1
Tipo: RECEBIMENTO | Node: 31 | MsgID: 586337 | Tempo: 21666.2
Tipo: ENVIO | Node: RSU_100002 | MsgID: 602988 | Tempo: 21667.1
Tipo: RECEBIMENTO | Node: 14 | MsgID: 605981 | Tempo: 21667.2
Tipo: ENVIO | Node: RSU_100002 | MsgID: 622463 | Tempo: 21668.1
Tipo: RECEBIMENTO | Node: 42 | MsgID: 625360 | Tempo: 21668.2
Tipo: RECEBIMENTO | Node: 14 | MsgID: 625733 | Tempo: 21668.2
Tipo: ENVIO | Node: RSU_100002 | MsgID: 643323 | Tempo: 21669.1
Tipo: RECEBIMENTO | Node: 31 | MsgID: 645202 | Tempo: 21669.2
Tipo: ENVIO | Node: RSU_100002 | MsgID: 664980 | Tempo: 21670.1
Tipo: RECEBIMENTO | Node: 44 | MsgID: 667639 | Tempo: 21670.2
Tipo: RECEBIMENTO | Node: 14 | MsgID: 668602 | Tempo: 21670.2
Tipo: ENVIO | Node: RSU_100002 | MsgID: 687150 | Tempo: 21671.1
Tipo: RECEBIMENTO | Node: 31 | MsgID: 689079 | Tempo: 21671.2
Tipo: RECEBIMENTO | Node: 44 | MsgID: 689776 | Tempo: 21671.2
Tipo: ENVIO | Node: RSU_100002 | MsgID: 709373 | Tempo: 21672.1
Tipo: RECEBIMENTO | Node: 42 | MsgID: 712594 | Tempo: 21672.2
Tipo: RECEBIMENTO | Node: 5 | MsgID: 714016 | Tempo: 21672.3
