Tipo: ENVIO | Node: RSU_100008 | MsgID: 920 | Tempo: 21603.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 1119 | Tempo: 21603.3
Tipo: ENVIO | Node: RSU_100008 | MsgID: 1570 | Tempo: 21604.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 1810 | Tempo: 21604.3
Tipo: ENVIO | Node: RSU_100008 | MsgID: 2371 | Tempo: 21605.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 2611 | Tempo: 21605.3
Tipo: ENVIO | Node: RSU_100008 | MsgID: 3257 | Tempo: 21606.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 3668 | Tempo: 21606.3
Tipo: ENVIO | Node: RSU_100008 | MsgID: 4616 | Tempo: 21607.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 5009 | Tempo: 21607.3
Tipo: ENVIO | Node: RSU_100008 | MsgID: 5987 | Tempo: 21608.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 6467 | Tempo: 21608.3
Tipo: ENVIO | Node: RSU_100008 | MsgID: 7546 | Tempo: 21609.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 8071 | Tempo: 21609.3
Tipo: ENVIO | Node: RSU_100008 | MsgID: 9336 | Tempo: 21610.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 9963 | Tempo: 21610.3
Tipo: ENVIO | Node: RSU_100008 | MsgID: 11503 | Tempo: 21611.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 12180 | Tempo: 21611.3
Tipo: ENVIO | Node: RSU_100008 | MsgID: 13720 | Tempo: 21612.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 14393 | Tempo: 21612.3
Tipo: ENVIO | Node: RSU_100008 | MsgID: 15967 | Tempo: 21613.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 16691 | Tempo: 21613.3
Tipo: ENVIO | Node: RSU_100008 | MsgID: 18419 | Tempo: 21614.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 19242 | Tempo: 21614.3
Tipo: ENVIO | Node: RSU_100008 | MsgID: 21152 | Tempo: 21615.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 21923 | Tempo: 21615.3
Tipo: ENVIO | Node: RSU_100008 | MsgID: 23971 | Tempo: 21616.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 25084 | Tempo: 21616.3
Tipo: ENVIO | Node: RSU_100008 | MsgID: 27897 | Tempo: 21617.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 29207 | Tempo: 21617.3
Tipo: ENVIO | Node: RSU_100008 | MsgID: 32545 | Tempo: 21618.1
Tipo: ENVIO | Node: RSU_100008 | MsgID: 37506 | Tempo: 21619.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 39016 | Tempo: 21619.3
Tipo: ENVIO | Node: RSU_100008 | MsgID: 43071 | Tempo: 21620.1
Tipo: ENVIO | Node: RSU_100008 | MsgID: 48961 | Tempo: 21621.1
Tipo: ENVIO | Node: RSU_100008 | MsgID: 54999 | Tempo: 21622.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 56654 | Tempo: 21622.3
Tipo: ENVIO | Node: RSU_100008 | MsgID: 61236 | Tempo: 21623.1
Tipo: ENVIO | Node: RSU_100008 | MsgID: 67915 | Tempo: 21624.1
Tipo: ENVIO | Node: RSU_100008 | MsgID: 74571 | Tempo: 21625.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 76355 | Tempo: 21625.3
Tipo: ENVIO | Node: RSU_100008 | MsgID: 81237 | Tempo: 21626.1
Tipo: ENVIO | Node: RSU_100008 | MsgID: 87941 | Tempo: 21627.1
Tipo: ENVIO | Node: RSU_100008 | MsgID: 94607 | Tempo: 21628.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 96363 | Tempo: 21628.3
Tipo: ENVIO | Node: RSU_100008 | MsgID: 101284 | Tempo: 21629.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 103286 | Tempo: 21629.3
Tipo: ENVIO | Node: RSU_100008 | MsgID: 108572 | Tempo: 21630.1
Tipo: ENVIO | Node: RSU_100008 | MsgID: 116663 | Tempo: 21631.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 118986 | Tempo: 21631.3
Tipo: ENVIO | Node: RSU_100008 | MsgID: 125197 | Tempo: 21632.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 127492 | Tempo: 21632.3
Tipo: ENVIO | Node: RSU_100008 | MsgID: 133895 | Tempo: 21633.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 136258 | Tempo: 21633.3
Tipo: ENVIO | Node: RSU_100008 | MsgID: 142726 | Tempo: 21634.1
Tipo: RECEBIMENTO | Node: 2 | MsgID: 145077 | Tempo: 21634.3
Tipo: ENVIO | Node: RSU_100008 | MsgID: 151768 | Tempo: 21635.1
Tipo: RECEBIMENTO | Node: 26 | MsgID: 154977 | Tempo: 21635.4
Tipo: ENVIO | Node: RSU_100008 | MsgID: 161754 | Tempo: 21636.1
Tipo: ENVIO | Node: RSU_100008 | MsgID: 172054 | Tempo: 21637.1
Tipo: ENVIO | Node: RSU_100008 | MsgID: 183115 | Tempo: 21638.1
Tipo: RECEBIMENTO | Node: 28 | MsgID: 184217 | Tempo: 21638.2
Tipo: ENVIO | Node: RSU_100008 | MsgID: 195227 | Tempo: 21639.1
Tipo: RECEBIMENTO | Node: 26 | MsgID: 199132 | Tempo: 21639.4
Tipo: ENVIO | Node: RSU_100008 | MsgID: 207387 | Tempo: 21640.1
Tipo: RECEBIMENTO | Node: 26 | MsgID: 211239 | Tempo: 21640.4
Tipo: ENVIO | Node: RSU_100008 | MsgID: 219494 | Tempo: 21641.1
Tipo: RECEBIMENTO | Node: 28 | MsgID: 220597 | Tempo: 21641.2
Tipo: ENVIO | Node: RSU_100008 | MsgID: 231603 | Tempo: 21642.1
